source_stage,dataset,method_id,case_id,family,severity,yaw_rmse_deg,yaw_mae_deg,yaw_median_abs_deg,yaw_p95_abs_deg,yaw_max_abs_deg,epoch_count,valid_epoch_count,coverage_ratio,native_yaw_column,native_yaw_semantics,baseline_direction_used,physical_transform,yaw_metric_valid,trace_used_online,receiver_imu_data_as_body_imu,physical_frame_policy_id,source_epoch_output_csv,derived_epoch_output_csv
PAPER3F,BY2,P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1,C_position_noise_medium_seed1,C_position_noise,medium,103.75984500727908,90.11397051671545,88.5768646750333,170.91959187002706,179.94265032147428,1509,1420,0.9410205434062293,baseline_heading_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3F_FULL_BACKEND_UPGRADE_AND_FINAL_EVIDENCE/04_BY2_backend_upgrade_matrix_runtime/_runtime/BY2/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/C_position_noise_medium_seed1/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3F/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/C_position_noise_medium_seed1/corrected_epoch_output.csv
PAPER3F,BY2,P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1,C_position_noise_medium_seed2,C_position_noise,medium,103.55840522837948,90.01035108341321,89.18143292358823,170.87622808215576,179.86557317639972,1509,1420,0.9410205434062293,baseline_heading_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3F_FULL_BACKEND_UPGRADE_AND_FINAL_EVIDENCE/04_BY2_backend_upgrade_matrix_runtime/_runtime/BY2/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/C_position_noise_medium_seed2/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3F/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/C_position_noise_medium_seed2/corrected_epoch_output.csv
PAPER3F,BY2,P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1,C_position_noise_medium_seed3,C_position_noise,medium,103.80761135605579,90.09501313723288,89.81650132143595,170.22939341729062,179.75961829389018,1509,1420,0.9410205434062293,baseline_heading_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3F_FULL_BACKEND_UPGRADE_AND_FINAL_EVIDENCE/04_BY2_backend_upgrade_matrix_runtime/_runtime/BY2/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/C_position_noise_medium_seed3/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3F/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/C_position_noise_medium_seed3/corrected_epoch_output.csv
PAPER3F,BY2,P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1,C_position_noise_medium_seed4,C_position_noise,medium,103.71180456705521,89.90129560352736,88.88325975212327,172.2922631191192,179.93524587284935,1509,1420,0.9410205434062293,baseline_heading_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3F_FULL_BACKEND_UPGRADE_AND_FINAL_EVIDENCE/04_BY2_backend_upgrade_matrix_runtime/_runtime/BY2/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/C_position_noise_medium_seed4/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3F/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/C_position_noise_medium_seed4/corrected_epoch_output.csv
PAPER3F,BY2,P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1,C_position_noise_medium_seed5,C_position_noise,medium,103.51389622090443,89.5756397963238,89.19367236113663,171.52803488501237,179.97079545102997,1509,1420,0.9410205434062293,baseline_heading_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3F_FULL_BACKEND_UPGRADE_AND_FINAL_EVIDENCE/04_BY2_backend_upgrade_matrix_runtime/_runtime/BY2/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/C_position_noise_medium_seed5/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3F/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/C_position_noise_medium_seed5/corrected_epoch_output.csv
PAPER3F,BY2,P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1,C_position_noise_medium_seed6,C_position_noise,medium,104.09215539263369,90.41777958834723,90.9559904185316,170.60896581407405,179.76419924449408,1509,1420,0.9410205434062293,baseline_heading_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3F_FULL_BACKEND_UPGRADE_AND_FINAL_EVIDENCE/04_BY2_backend_upgrade_matrix_runtime/_runtime/BY2/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/C_position_noise_medium_seed6/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3F/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/C_position_noise_medium_seed6/corrected_epoch_output.csv
PAPER3F,BY2,P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1,C_position_noise_medium_seed7,C_position_noise,medium,103.71537474139963,89.89784830641534,89.5238229692637,170.68782332878163,179.939370416577,1509,1420,0.9410205434062293,baseline_heading_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3F_FULL_BACKEND_UPGRADE_AND_FINAL_EVIDENCE/04_BY2_backend_upgrade_matrix_runtime/_runtime/BY2/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/C_position_noise_medium_seed7/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3F/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/C_position_noise_medium_seed7/corrected_epoch_output.csv
PAPER3F,BY2,P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1,C_position_noise_medium_seed8,C_position_noise,medium,103.34675675996834,89.57063978291768,88.93429421371019,171.54738178730318,179.89464366563283,1509,1420,0.9410205434062293,baseline_heading_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3F_FULL_BACKEND_UPGRADE_AND_FINAL_EVIDENCE/04_BY2_backend_upgrade_matrix_runtime/_runtime/BY2/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/C_position_noise_medium_seed8/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3F/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/C_position_noise_medium_seed8/corrected_epoch_output.csv
PAPER3F,BY2,P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1,C_position_noise_medium_seed9,C_position_noise,medium,103.51962585051531,89.82430482829548,89.81228663103653,170.60705024055383,179.98971229841237,1509,1420,0.9410205434062293,baseline_heading_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3F_FULL_BACKEND_UPGRADE_AND_FINAL_EVIDENCE/04_BY2_backend_upgrade_matrix_runtime/_runtime/BY2/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/C_position_noise_medium_seed9/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3F/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/C_position_noise_medium_seed9/corrected_epoch_output.csv
PAPER3F,BY2,P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1,C_position_noise_strong_seed0,C_position_noise,strong,103.74595863637101,90.43466849929996,90.4765310757768,169.8879481425086,179.8979409134152,1509,1420,0.9410205434062293,baseline_heading_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3F_FULL_BACKEND_UPGRADE_AND_FINAL_EVIDENCE/04_BY2_backend_upgrade_matrix_runtime/_runtime/BY2/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/C_position_noise_strong_seed0/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3F/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/C_position_noise_strong_seed0/corrected_epoch_output.csv
PAPER3F,BY2,P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1,C_position_noise_strong_seed1,C_position_noise,strong,104.39311777181635,90.95867926444257,91.53473442383617,171.28690986112943,179.83280623702422,1509,1420,0.9410205434062293,baseline_heading_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3F_FULL_BACKEND_UPGRADE_AND_FINAL_EVIDENCE/04_BY2_backend_upgrade_matrix_runtime/_runtime/BY2/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/C_position_noise_strong_seed1/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3F/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/C_position_noise_strong_seed1/corrected_epoch_output.csv
PAPER3F,BY2,P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1,C_position_noise_strong_seed2,C_position_noise,strong,103.90314314481294,90.36998259655536,90.9620773755867,171.40019860743087,179.91000836300384,1509,1420,0.9410205434062293,baseline_heading_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3F_FULL_BACKEND_UPGRADE_AND_FINAL_EVIDENCE/04_BY2_backend_upgrade_matrix_runtime/_runtime/BY2/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/C_position_noise_strong_seed2/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3F/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/C_position_noise_strong_seed2/corrected_epoch_output.csv
PAPER3F,BY2,P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1,C_position_noise_strong_seed3,C_position_noise,strong,103.4682651444781,89.64571809460027,89.63326936297725,170.56320494364596,179.93687605229655,1509,1420,0.9410205434062293,baseline_heading_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3F_FULL_BACKEND_UPGRADE_AND_FINAL_EVIDENCE/04_BY2_backend_upgrade_matrix_runtime/_runtime/BY2/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/C_position_noise_strong_seed3/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3F/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/C_position_noise_strong_seed3/corrected_epoch_output.csv
PAPER3F,BY2,P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1,C_position_noise_strong_seed4,C_position_noise,strong,103.30281372312054,89.08136090507713,88.1934044336315,171.50469108555532,179.89942575818844,1509,1420,0.9410205434062293,baseline_heading_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3F_FULL_BACKEND_UPGRADE_AND_FINAL_EVIDENCE/04_BY2_backend_upgrade_matrix_runtime/_runtime/BY2/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/C_position_noise_strong_seed4/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3F/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/C_position_noise_strong_seed4/corrected_epoch_output.csv
PAPER3F,BY2,P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1,C_position_noise_strong_seed5,C_position_noise,strong,102.83273742504177,89.61400008995932,90.14763462392665,168.64865478171257,179.42508115255566,1509,1420,0.9410205434062293,baseline_heading_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3F_FULL_BACKEND_UPGRADE_AND_FINAL_EVIDENCE/04_BY2_backend_upgrade_matrix_runtime/_runtime/BY2/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/C_position_noise_strong_seed5/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3F/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/C_position_noise_strong_seed5/corrected_epoch_output.csv
PAPER3F,BY2,P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1,C_position_noise_strong_seed6,C_position_noise,strong,103.6938163086999,90.28224769910041,89.74132029615012,170.93339994840485,179.96500104779278,1509,1420,0.9410205434062293,baseline_heading_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3F_FULL_BACKEND_UPGRADE_AND_FINAL_EVIDENCE/04_BY2_backend_upgrade_matrix_runtime/_runtime/BY2/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/C_position_noise_strong_seed6/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3F/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/C_position_noise_strong_seed6/corrected_epoch_output.csv
PAPER3F,BY2,P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1,C_position_noise_strong_seed7,C_position_noise,strong,103.46402659152817,90.1260192912531,89.86545192017412,169.5246094729065,179.93397784327414,1509,1420,0.9410205434062293,baseline_heading_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3F_FULL_BACKEND_UPGRADE_AND_FINAL_EVIDENCE/04_BY2_backend_upgrade_matrix_runtime/_runtime/BY2/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/C_position_noise_strong_seed7/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3F/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/C_position_noise_strong_seed7/corrected_epoch_output.csv
PAPER3F,BY2,P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1,C_position_noise_strong_seed8,C_position_noise,strong,103.13439619540829,89.45753214595192,90.6773345210899,170.0472444390324,179.91665697915096,1509,1420,0.9410205434062293,baseline_heading_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3F_FULL_BACKEND_UPGRADE_AND_FINAL_EVIDENCE/04_BY2_backend_upgrade_matrix_runtime/_runtime/BY2/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/C_position_noise_strong_seed8/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3F/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/C_position_noise_strong_seed8/corrected_epoch_output.csv
PAPER3F,BY2,P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1,C_position_noise_strong_seed9,C_position_noise,strong,103.22246952003117,90.3894268107573,90.42962332841384,168.95090332659416,179.94490187049496,1509,1420,0.9410205434062293,baseline_heading_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3F_FULL_BACKEND_UPGRADE_AND_FINAL_EVIDENCE/04_BY2_backend_upgrade_matrix_runtime/_runtime/BY2/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/C_position_noise_strong_seed9/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3F/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/C_position_noise_strong_seed9/corrected_epoch_output.csv
PAPER3F,BY2,P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1,D_position_spike_mild_seed0,D_position_spike,mild,103.84403171511079,90.12334807012361,89.66754980551588,169.8923102627569,179.93261026755988,1509,1420,0.9410205434062293,baseline_heading_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3F_FULL_BACKEND_UPGRADE_AND_FINAL_EVIDENCE/04_BY2_backend_upgrade_matrix_runtime/_runtime/BY2/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/D_position_spike_mild_seed0/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3F/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/D_position_spike_mild_seed0/corrected_epoch_output.csv
PAPER3F,BY2,P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1,D_position_spike_mild_seed1,D_position_spike,mild,103.81092805645994,90.10308559655006,89.55306829433047,170.08749323072067,179.93261026755988,1509,1420,0.9410205434062293,baseline_heading_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3F_FULL_BACKEND_UPGRADE_AND_FINAL_EVIDENCE/04_BY2_backend_upgrade_matrix_runtime/_runtime/BY2/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/D_position_spike_mild_seed1/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3F/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/D_position_spike_mild_seed1/corrected_epoch_output.csv
PAPER3F,BY2,P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1,D_position_spike_mild_seed2,D_position_spike,mild,103.8732865444591,90.22700598091917,89.85432884738768,169.97471834533792,179.93261026755988,1509,1420,0.9410205434062293,baseline_heading_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3F_FULL_BACKEND_UPGRADE_AND_FINAL_EVIDENCE/04_BY2_backend_upgrade_matrix_runtime/_runtime/BY2/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/D_position_spike_mild_seed2/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3F/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/D_position_spike_mild_seed2/corrected_epoch_output.csv
PAPER3F,BY2,P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1,D_position_spike_mild_seed3,D_position_spike,mild,103.82717245279733,90.03988996764814,89.55306829433047,170.08749323072067,179.93261026755988,1509,1420,0.9410205434062293,baseline_heading_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3F_FULL_BACKEND_UPGRADE_AND_FINAL_EVIDENCE/04_BY2_backend_upgrade_matrix_runtime/_runtime/BY2/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/D_position_spike_mild_seed3/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3F/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/D_position_spike_mild_seed3/corrected_epoch_output.csv
PAPER3F,BY2,P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1,D_position_spike_mild_seed4,D_position_spike,mild,103.82947162231618,90.18808305553887,89.5264181004693,169.97471834533792,179.93261026755988,1509,1420,0.9410205434062293,baseline_heading_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3F_FULL_BACKEND_UPGRADE_AND_FINAL_EVIDENCE/04_BY2_backend_upgrade_matrix_runtime/_runtime/BY2/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/D_position_spike_mild_seed4/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3F/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/D_position_spike_mild_seed4/corrected_epoch_output.csv
PAPER3F,BY2,P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1,D_position_spike_mild_seed5,D_position_spike,mild,103.81735028760352,90.13185402429704,89.47248855415476,170.08749323072067,179.93261026755988,1509,1420,0.9410205434062293,baseline_heading_deg,baseline_heading_NED_atan2_E_N_degrees,GNSS1_to_GNSS2,body_yaw = baseline_heading_NED + 90deg,True,False,False,PAPER4B_R2_FRAME_POLICY_ACCEPTED_GNSS1_RIGHT_GNSS2_LEFT_PLUS90,<WSL_PREFLIGHT_ROOT>/PAPER3F_FULL_BACKEND_UPGRADE_AND_FINAL_EVIDENCE/04_BY2_backend_upgrade_matrix_runtime/_runtime/BY2/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/D_position_spike_mild_seed5/epoch_output.csv,<PAPER4B_R2_WSL_RUNTIME_ROOT>/07_offline_yaw_reevaluation/PAPER3F/P3F_DD02_TEUNISSEN_QCILS_CLAMBDA_STYLE_GPS_L1/D_position_spike_mild_seed5/corrected_epoch_output.csv
