slot_id,role,summary_R1_sha256,summary_R2_sha256,error_series_R1_sha256,error_series_R2_sha256,passed,R1_available_metric_fields,R1_available_metrics_equal,trace_open_count,trace_sha256,audit_status_R1,audit_status_R2,horizontal_max_m,up_max_m,yaw_max_deg,residual_file,residual_sha256
BY2__EXT05C__LIT__D32_seed_08__seed_08__v3,FULL,08673ef5fa7a92ed9511ed2cbec74284f6c9c4c7239058ae019d0d200ffa7bf4,08673ef5fa7a92ed9511ed2cbec74284f6c9c4c7239058ae019d0d200ffa7bf4,c89dca178f135f2ab08925b3ad649bd2cf999535949a7c8bf3291e801cc2126b,c89dca178f135f2ab08925b3ad649bd2cf999535949a7c8bf3291e801cc2126b,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.943783111453509e-14,1.2934098236883074e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D32_seed_08__seed_08__v3_R2.csv.gz,7bd5abd02e3b3df91a4c280393eeb1f2540b690db975858444a2331fbc1b5de2
BY2__EXT05C__LIT__D32_seed_08__seed_08__v2,FULL,ca9401d00b96fbd2a7471fb07ecaf73b59926f38d86800bace4b7a1e06666ad1,ca9401d00b96fbd2a7471fb07ecaf73b59926f38d86800bace4b7a1e06666ad1,94838d39aaa6718a78e95434c008543b9d6fe92e26671b15ef22afd3d81a293b,94838d39aaa6718a78e95434c008543b9d6fe92e26671b15ef22afd3d81a293b,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.893603953645793e-14,1.3156142841808105e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D32_seed_08__seed_08__v2_R2.csv.gz,7ea489afdc51bb90a163829203fca15b27bf9e9b59c41cd67b1d7a5f171838ac
BY2__LC01__LIT__D31_seed_00__seed_00__v3,FULL,c9c9982715f6c0acfb4ebd33380b4811a8732040efae97252e48130255279e06,c9c9982715f6c0acfb4ebd33380b4811a8732040efae97252e48130255279e06,5a7304e512a6249d8ef4ba8055bfd98a8e53c3fad86e08d761a9d0ec2ac7aec6,5a7304e512a6249d8ef4ba8055bfd98a8e53c3fad86e08d761a9d0ec2ac7aec6,True,0,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,FAIL,PASS,2.852900207884354e-14,2.1316282072803006e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D31_seed_00__seed_00__v3_R2.csv.gz,ee5e682ca1357bc102bed784660dc6d3a2e5c09b5dd2ef3dc7531746433a5dc8
BY2__LC01__LIT__D31_seed_00__seed_00__v2,FULL,099012c794716824f76ed782ef805241c7fccaf1e3480e07987fabafec439123,099012c794716824f76ed782ef805241c7fccaf1e3480e07987fabafec439123,07e7bc365094ddfa08a216d717697cde978c20368e0b49991317cb16793a7251,07e7bc365094ddfa08a216d717697cde978c20368e0b49991317cb16793a7251,True,0,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,FAIL,PASS,2.8126000799001213e-14,2.1316282072803006e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D31_seed_00__seed_00__v2_R2.csv.gz,cfad80255b340b539595242835faf2e037e5649fdac42994fc5250a43a593b8e
BY2__EXT05C__LIT__D31_seed_00__seed_00__v3,FULL,08673ef5fa7a92ed9511ed2cbec74284f6c9c4c7239058ae019d0d200ffa7bf4,08673ef5fa7a92ed9511ed2cbec74284f6c9c4c7239058ae019d0d200ffa7bf4,c89dca178f135f2ab08925b3ad649bd2cf999535949a7c8bf3291e801cc2126b,c89dca178f135f2ab08925b3ad649bd2cf999535949a7c8bf3291e801cc2126b,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.943783111453509e-14,1.2934098236883074e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D31_seed_00__seed_00__v3_R2.csv.gz,7bd5abd02e3b3df91a4c280393eeb1f2540b690db975858444a2331fbc1b5de2
BY2__EXT05C__LIT__D31_seed_00__seed_00__v2,FULL,ca9401d00b96fbd2a7471fb07ecaf73b59926f38d86800bace4b7a1e06666ad1,ca9401d00b96fbd2a7471fb07ecaf73b59926f38d86800bace4b7a1e06666ad1,94838d39aaa6718a78e95434c008543b9d6fe92e26671b15ef22afd3d81a293b,94838d39aaa6718a78e95434c008543b9d6fe92e26671b15ef22afd3d81a293b,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.893603953645793e-14,1.3156142841808105e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D31_seed_00__seed_00__v2_R2.csv.gz,7ea489afdc51bb90a163829203fca15b27bf9e9b59c41cd67b1d7a5f171838ac
BY2__LC01__LIT__D31_seed_01__seed_01__v3,FULL,67124c369d82c2f537a5e18c1e8f29cb2482a95dd3c5922d1067c5023650a2ca,67124c369d82c2f537a5e18c1e8f29cb2482a95dd3c5922d1067c5023650a2ca,86e57ba9eaa2b79fae35af4890a481873ffa33f72ba7861c5bae14e634f5404d,86e57ba9eaa2b79fae35af4890a481873ffa33f72ba7861c5bae14e634f5404d,True,0,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,FAIL,PASS,2.852900207884354e-14,2.842170943040401e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D31_seed_01__seed_01__v3_R2.csv.gz,cd2db522d1f4b83e9402d8d24accc60fd741d9318d1802d4084b163ce5ec6851
BY2__LC01__LIT__D31_seed_01__seed_01__v2,FULL,0dbe2a6dec27439942652290ac12af33f0daee159fbf9796a6156fb6305ee49b,0dbe2a6dec27439942652290ac12af33f0daee159fbf9796a6156fb6305ee49b,bd4bf0cb101639a874f294bfea7154fc1bcc4c4e34cf9fa4f76ea9bae147e62d,bd4bf0cb101639a874f294bfea7154fc1bcc4c4e34cf9fa4f76ea9bae147e62d,True,0,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,FAIL,PASS,2.929642751054232e-14,2.842170943040401e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D31_seed_01__seed_01__v2_R2.csv.gz,1be7917faae33af6843d5cd3690890622b367e12f14617acb92f39a5e668a26e
BY2__EXT05C__LIT__D31_seed_01__seed_01__v3,FULL,08673ef5fa7a92ed9511ed2cbec74284f6c9c4c7239058ae019d0d200ffa7bf4,08673ef5fa7a92ed9511ed2cbec74284f6c9c4c7239058ae019d0d200ffa7bf4,c89dca178f135f2ab08925b3ad649bd2cf999535949a7c8bf3291e801cc2126b,c89dca178f135f2ab08925b3ad649bd2cf999535949a7c8bf3291e801cc2126b,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.943783111453509e-14,1.2934098236883074e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D31_seed_01__seed_01__v3_R2.csv.gz,7bd5abd02e3b3df91a4c280393eeb1f2540b690db975858444a2331fbc1b5de2
BY2__EXT05C__LIT__D31_seed_01__seed_01__v2,FULL,ca9401d00b96fbd2a7471fb07ecaf73b59926f38d86800bace4b7a1e06666ad1,ca9401d00b96fbd2a7471fb07ecaf73b59926f38d86800bace4b7a1e06666ad1,94838d39aaa6718a78e95434c008543b9d6fe92e26671b15ef22afd3d81a293b,94838d39aaa6718a78e95434c008543b9d6fe92e26671b15ef22afd3d81a293b,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.893603953645793e-14,1.3156142841808105e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D31_seed_01__seed_01__v2_R2.csv.gz,7ea489afdc51bb90a163829203fca15b27bf9e9b59c41cd67b1d7a5f171838ac
BY2__LC01__LIT__D31_seed_02__seed_02__v3,FULL,6ffff39100a88eeee7f2dfdcf249335046d2ac9ffea98560ee8ace2fe49ef716,6ffff39100a88eeee7f2dfdcf249335046d2ac9ffea98560ee8ace2fe49ef716,649a7486553801f105bba4632a1817f098f78c53db95f8a43bbe448ad4bddb0c,649a7486553801f105bba4632a1817f098f78c53db95f8a43bbe448ad4bddb0c,True,0,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,FAIL,PASS,2.864289338439558e-14,2.842170943040401e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D31_seed_02__seed_02__v3_R2.csv.gz,3ba6c9e552ba7d4f4471e8abd845adddd9d819bfcf265f5caa5e1269bec23f8f
BY2__LC01__LIT__D31_seed_02__seed_02__v2,FULL,b21ab39dc9541c2dec1ccdf3b7e92269dc88f706cf0b5736427a8b236fe26f3e,b21ab39dc9541c2dec1ccdf3b7e92269dc88f706cf0b5736427a8b236fe26f3e,78d11f7d7a4d2757c83987f77a64ab93a368605aa50690dcb91bfb2d9c90577d,78d11f7d7a4d2757c83987f77a64ab93a368605aa50690dcb91bfb2d9c90577d,True,0,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,FAIL,PASS,2.929642751054232e-14,2.842170943040401e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D31_seed_02__seed_02__v2_R2.csv.gz,b1260c09b373cdf362300d8842544a73ee6a4ec542691a8a52056f7b65287439
BY2__EXT05C__LIT__D31_seed_02__seed_02__v3,FULL,08673ef5fa7a92ed9511ed2cbec74284f6c9c4c7239058ae019d0d200ffa7bf4,08673ef5fa7a92ed9511ed2cbec74284f6c9c4c7239058ae019d0d200ffa7bf4,c89dca178f135f2ab08925b3ad649bd2cf999535949a7c8bf3291e801cc2126b,c89dca178f135f2ab08925b3ad649bd2cf999535949a7c8bf3291e801cc2126b,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.943783111453509e-14,1.2934098236883074e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D31_seed_02__seed_02__v3_R2.csv.gz,7bd5abd02e3b3df91a4c280393eeb1f2540b690db975858444a2331fbc1b5de2
BY2__EXT05C__LIT__D31_seed_02__seed_02__v2,FULL,ca9401d00b96fbd2a7471fb07ecaf73b59926f38d86800bace4b7a1e06666ad1,ca9401d00b96fbd2a7471fb07ecaf73b59926f38d86800bace4b7a1e06666ad1,94838d39aaa6718a78e95434c008543b9d6fe92e26671b15ef22afd3d81a293b,94838d39aaa6718a78e95434c008543b9d6fe92e26671b15ef22afd3d81a293b,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.893603953645793e-14,1.3156142841808105e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D31_seed_02__seed_02__v2_R2.csv.gz,7ea489afdc51bb90a163829203fca15b27bf9e9b59c41cd67b1d7a5f171838ac
BY2__LC01__LIT__D31_seed_03__seed_03__v3,FULL,4d7b8ae526a48405da936355f389bb788afebe04635a4e747fc965c54141e418,4d7b8ae526a48405da936355f389bb788afebe04635a4e747fc965c54141e418,2906c277bb2b8cb97e048be8dbb1bcaeed635577cce765170e9d7d9aec5626e8,2906c277bb2b8cb97e048be8dbb1bcaeed635577cce765170e9d7d9aec5626e8,True,0,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,FAIL,PASS,2.852900207884354e-14,2.842170943040401e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D31_seed_03__seed_03__v3_R2.csv.gz,72ac8594308e314aacb2c65e16594d6977eb405c821c917c4486da4265df8a6a
BY2__LC01__LIT__D31_seed_03__seed_03__v2,FULL,2c6e5440c749aed4b1a5fd8e71ebbd3743790814a7d5fac002aeebaf5e6be6b8,2c6e5440c749aed4b1a5fd8e71ebbd3743790814a7d5fac002aeebaf5e6be6b8,1f19c4056b03b5d565deea3f53c543c8fbdc8b5c14665b5f206bbb5db8b2fae1,1f19c4056b03b5d565deea3f53c543c8fbdc8b5c14665b5f206bbb5db8b2fae1,True,0,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,FAIL,PASS,2.89217787547498e-14,2.842170943040401e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D31_seed_03__seed_03__v2_R2.csv.gz,c7bbcf781d0aaa07de21a212e1ab9bf3e2b78dd9ef40075c0aa5f0349cbe7fcd
BY2__EXT05C__LIT__D31_seed_03__seed_03__v3,FULL,08673ef5fa7a92ed9511ed2cbec74284f6c9c4c7239058ae019d0d200ffa7bf4,08673ef5fa7a92ed9511ed2cbec74284f6c9c4c7239058ae019d0d200ffa7bf4,c89dca178f135f2ab08925b3ad649bd2cf999535949a7c8bf3291e801cc2126b,c89dca178f135f2ab08925b3ad649bd2cf999535949a7c8bf3291e801cc2126b,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.943783111453509e-14,1.2934098236883074e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D31_seed_03__seed_03__v3_R2.csv.gz,7bd5abd02e3b3df91a4c280393eeb1f2540b690db975858444a2331fbc1b5de2
BY2__EXT05C__LIT__D31_seed_03__seed_03__v2,FULL,ca9401d00b96fbd2a7471fb07ecaf73b59926f38d86800bace4b7a1e06666ad1,ca9401d00b96fbd2a7471fb07ecaf73b59926f38d86800bace4b7a1e06666ad1,94838d39aaa6718a78e95434c008543b9d6fe92e26671b15ef22afd3d81a293b,94838d39aaa6718a78e95434c008543b9d6fe92e26671b15ef22afd3d81a293b,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.893603953645793e-14,1.3156142841808105e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D31_seed_03__seed_03__v2_R2.csv.gz,7ea489afdc51bb90a163829203fca15b27bf9e9b59c41cd67b1d7a5f171838ac
BY2__LC01__LIT__D31_seed_04__seed_04__v3,FULL,bc8260996bf2965bdc256ee7243d409c59e25c7270ace427aada9c63644ea68c,bc8260996bf2965bdc256ee7243d409c59e25c7270ace427aada9c63644ea68c,c95d6f0958f3db55f028cf55f489e673f788abcce5d56e8eb798f99598f1bfe6,c95d6f0958f3db55f028cf55f489e673f788abcce5d56e8eb798f99598f1bfe6,True,0,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,FAIL,PASS,2.9766645773512285e-14,2.842170943040401e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D31_seed_04__seed_04__v3_R2.csv.gz,1aed84775d30d809808515062000eece1cc15c8c09024160929304abe0a5d16a
BY2__LC01__LIT__D31_seed_04__seed_04__v2,FULL,c5ff6ad3436213f27e4fa50ed78a727516ad7ee32bc4740e0e66ed81da89c413,c5ff6ad3436213f27e4fa50ed78a727516ad7ee32bc4740e0e66ed81da89c413,a75ccc10627c6c81fd88dc619757e3681964500bef7665328042f1708387ce46,a75ccc10627c6c81fd88dc619757e3681964500bef7665328042f1708387ce46,True,0,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,FAIL,PASS,2.89217787547498e-14,2.842170943040401e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D31_seed_04__seed_04__v2_R2.csv.gz,5094ce83d4c376dae9d025e0135c4fa3ecdc07212931e5b754890919abab1532
BY2__EXT05C__LIT__D31_seed_04__seed_04__v3,FULL,08673ef5fa7a92ed9511ed2cbec74284f6c9c4c7239058ae019d0d200ffa7bf4,08673ef5fa7a92ed9511ed2cbec74284f6c9c4c7239058ae019d0d200ffa7bf4,c89dca178f135f2ab08925b3ad649bd2cf999535949a7c8bf3291e801cc2126b,c89dca178f135f2ab08925b3ad649bd2cf999535949a7c8bf3291e801cc2126b,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.943783111453509e-14,1.2934098236883074e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D31_seed_04__seed_04__v3_R2.csv.gz,7bd5abd02e3b3df91a4c280393eeb1f2540b690db975858444a2331fbc1b5de2
BY2__EXT05C__LIT__D31_seed_04__seed_04__v2,FULL,ca9401d00b96fbd2a7471fb07ecaf73b59926f38d86800bace4b7a1e06666ad1,ca9401d00b96fbd2a7471fb07ecaf73b59926f38d86800bace4b7a1e06666ad1,94838d39aaa6718a78e95434c008543b9d6fe92e26671b15ef22afd3d81a293b,94838d39aaa6718a78e95434c008543b9d6fe92e26671b15ef22afd3d81a293b,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.893603953645793e-14,1.3156142841808105e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D31_seed_04__seed_04__v2_R2.csv.gz,7ea489afdc51bb90a163829203fca15b27bf9e9b59c41cd67b1d7a5f171838ac
BY2__LC01__LIT__D31_seed_05__seed_05__v3,FULL,93fe32f39a249c8e465f539ac5895ef2ef9850d67342f21921d25393cfe26d92,93fe32f39a249c8e465f539ac5895ef2ef9850d67342f21921d25393cfe26d92,1701d954e22b056817558e109f671a9cf1f023f18bf90113b98c5250b3895ad4,1701d954e22b056817558e109f671a9cf1f023f18bf90113b98c5250b3895ad4,True,0,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,FAIL,PASS,2.852900207884354e-14,2.842170943040401e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D31_seed_05__seed_05__v3_R2.csv.gz,e364e9c95841b7f6010b9ae401a0b4e46909d4125b09dbd38cfb92a61509d900
BY2__LC01__LIT__D31_seed_05__seed_05__v2,FULL,cc5efd63dbff8a8e71e3434f19b5b96c4a2c18f1b25620287d19d2b674b73098,cc5efd63dbff8a8e71e3434f19b5b96c4a2c18f1b25620287d19d2b674b73098,39b74ad8617a4c131d661d4c33cc0a8e29d7e90058ddcfa32df6497414a75619,39b74ad8617a4c131d661d4c33cc0a8e29d7e90058ddcfa32df6497414a75619,True,0,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,FAIL,PASS,2.89217787547498e-14,2.842170943040401e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D31_seed_05__seed_05__v2_R2.csv.gz,00d37aef797ddf6e80086177ac51232b6c0b3181d04e197d882da699cac15be2
BY2__EXT05C__LIT__D31_seed_05__seed_05__v3,FULL,08673ef5fa7a92ed9511ed2cbec74284f6c9c4c7239058ae019d0d200ffa7bf4,08673ef5fa7a92ed9511ed2cbec74284f6c9c4c7239058ae019d0d200ffa7bf4,c89dca178f135f2ab08925b3ad649bd2cf999535949a7c8bf3291e801cc2126b,c89dca178f135f2ab08925b3ad649bd2cf999535949a7c8bf3291e801cc2126b,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.943783111453509e-14,1.2934098236883074e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D31_seed_05__seed_05__v3_R2.csv.gz,7bd5abd02e3b3df91a4c280393eeb1f2540b690db975858444a2331fbc1b5de2
BY2__EXT05C__LIT__D31_seed_05__seed_05__v2,FULL,ca9401d00b96fbd2a7471fb07ecaf73b59926f38d86800bace4b7a1e06666ad1,ca9401d00b96fbd2a7471fb07ecaf73b59926f38d86800bace4b7a1e06666ad1,94838d39aaa6718a78e95434c008543b9d6fe92e26671b15ef22afd3d81a293b,94838d39aaa6718a78e95434c008543b9d6fe92e26671b15ef22afd3d81a293b,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.893603953645793e-14,1.3156142841808105e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D31_seed_05__seed_05__v2_R2.csv.gz,7ea489afdc51bb90a163829203fca15b27bf9e9b59c41cd67b1d7a5f171838ac
BY2__LC01__LIT__D31_seed_06__seed_06__v3,FULL,e6a0ffe84703535a73f08ec81bcf216d7acfe3e65ba791613e3b219e9d5ea9d7,e6a0ffe84703535a73f08ec81bcf216d7acfe3e65ba791613e3b219e9d5ea9d7,a69cb4571130b54d6c05a72329b243e1f83ed73d5ee8ce66c13905b09adb86ad,a69cb4571130b54d6c05a72329b243e1f83ed73d5ee8ce66c13905b09adb86ad,True,0,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,FAIL,PASS,2.852900207884354e-14,2.842170943040401e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D31_seed_06__seed_06__v3_R2.csv.gz,bf6f0e25d81c8584a171ae0781341d8380d833b74cc9a56c2d48dac246805e59
BY2__LC01__LIT__D31_seed_06__seed_06__v2,FULL,cfbf68b023d6f14e67a2b6e58c7022c017990755534a561457e8cbf2ca54efc5,cfbf68b023d6f14e67a2b6e58c7022c017990755534a561457e8cbf2ca54efc5,b5449ff42f59f46d47d993e61c98f0c31e12264fa34ddcf8780b2270f0f97733,b5449ff42f59f46d47d993e61c98f0c31e12264fa34ddcf8780b2270f0f97733,True,0,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,FAIL,PASS,2.929642751054232e-14,2.842170943040401e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D31_seed_06__seed_06__v2_R2.csv.gz,b4d413f0bf52746ec9a90156e558c265695c9543a9fe03a0d4595f27062ee085
BY2__EXT05C__LIT__D31_seed_06__seed_06__v3,FULL,08673ef5fa7a92ed9511ed2cbec74284f6c9c4c7239058ae019d0d200ffa7bf4,08673ef5fa7a92ed9511ed2cbec74284f6c9c4c7239058ae019d0d200ffa7bf4,c89dca178f135f2ab08925b3ad649bd2cf999535949a7c8bf3291e801cc2126b,c89dca178f135f2ab08925b3ad649bd2cf999535949a7c8bf3291e801cc2126b,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.943783111453509e-14,1.2934098236883074e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D31_seed_06__seed_06__v3_R2.csv.gz,7bd5abd02e3b3df91a4c280393eeb1f2540b690db975858444a2331fbc1b5de2
BY2__EXT05C__LIT__D31_seed_06__seed_06__v2,FULL,ca9401d00b96fbd2a7471fb07ecaf73b59926f38d86800bace4b7a1e06666ad1,ca9401d00b96fbd2a7471fb07ecaf73b59926f38d86800bace4b7a1e06666ad1,94838d39aaa6718a78e95434c008543b9d6fe92e26671b15ef22afd3d81a293b,94838d39aaa6718a78e95434c008543b9d6fe92e26671b15ef22afd3d81a293b,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.893603953645793e-14,1.3156142841808105e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D31_seed_06__seed_06__v2_R2.csv.gz,7ea489afdc51bb90a163829203fca15b27bf9e9b59c41cd67b1d7a5f171838ac
BY2__LC01__LIT__D31_seed_07__seed_07__v3,FULL,64a968a14c06690a7c955cd7e81c33f150c3c6ad05f8775e7ff4073863fd90cc,64a968a14c06690a7c955cd7e81c33f150c3c6ad05f8775e7ff4073863fd90cc,1e6a4f717659d04b535f943b46c6f3d4959b483cf3c14cd367ce2e80e65bdec8,1e6a4f717659d04b535f943b46c6f3d4959b483cf3c14cd367ce2e80e65bdec8,True,0,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,FAIL,PASS,3.370400129833633e-14,2.842170943040401e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D31_seed_07__seed_07__v3_R2.csv.gz,de8f7279480c3199f7e3d12362b44814ed67481e3591ad346bf7bee6e81c246d
BY2__LC01__LIT__D31_seed_07__seed_07__v2,FULL,6835076923de833e5c011b9119f15064aaad26bc0a9824f860cd4d2fc0afd23e,6835076923de833e5c011b9119f15064aaad26bc0a9824f860cd4d2fc0afd23e,9b83be84cfb5a3064fbf1b217e710712438c6f7bf5a801041cffd48fae9e23c9,9b83be84cfb5a3064fbf1b217e710712438c6f7bf5a801041cffd48fae9e23c9,True,0,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,FAIL,PASS,2.929642751054232e-14,2.842170943040401e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__LC01__LIT__D31_seed_07__seed_07__v2_R2.csv.gz,e22f68d609ce3e1bb7511385de3a80be20dba473f7c966a9a52fa086e32a3c61
BY2__EXT05C__LIT__D31_seed_07__seed_07__v3,FULL,08673ef5fa7a92ed9511ed2cbec74284f6c9c4c7239058ae019d0d200ffa7bf4,08673ef5fa7a92ed9511ed2cbec74284f6c9c4c7239058ae019d0d200ffa7bf4,c89dca178f135f2ab08925b3ad649bd2cf999535949a7c8bf3291e801cc2126b,c89dca178f135f2ab08925b3ad649bd2cf999535949a7c8bf3291e801cc2126b,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.943783111453509e-14,1.2934098236883074e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D31_seed_07__seed_07__v3_R2.csv.gz,7bd5abd02e3b3df91a4c280393eeb1f2540b690db975858444a2331fbc1b5de2
BY2__EXT05C__LIT__D31_seed_07__seed_07__v2,FULL,ca9401d00b96fbd2a7471fb07ecaf73b59926f38d86800bace4b7a1e06666ad1,ca9401d00b96fbd2a7471fb07ecaf73b59926f38d86800bace4b7a1e06666ad1,94838d39aaa6718a78e95434c008543b9d6fe92e26671b15ef22afd3d81a293b,94838d39aaa6718a78e95434c008543b9d6fe92e26671b15ef22afd3d81a293b,True,138,True,1,ee3ee42dea3ada196dfdbcc78fd07524f91b4ce4fb94d9d6482a3e7d4b34aa4c,PASS,PASS,2.893603953645793e-14,1.3156142841808105e-14,4.092726157978177e-12,AUDIT_RESIDUALS/BY2__EXT05C__LIT__D31_seed_07__seed_07__v2_R2.csv.gz,7ea489afdc51bb90a163829203fca15b27bf9e9b59c41cd67b1d7a5f171838ac
