level,group,method,method_label,metric,reference_method,registered_n,paired_n,difference_median,difference_p95,difference_definition,source,audit_status_R1,audit_status_R2,observer_discrepancy_R2
type,D32,EXT05C,EXT05C,horizontal_rmse_m,F02,9,9,-0.014097816327414442,-0.013954183633977917,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D32,EXT05C,EXT05C,horizontal_rmse_m,F03,9,9,-0.012106219801264223,-0.011974488861658783,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D32,EXT05C,EXT05C,horizontal_rmse_m,A04,9,9,-0.009070554454401691,-0.008912299369944468,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D32,EXT05C,EXT05C,up_rmse_m,F04,9,9,0.007474718161796394,0.007475022142597815,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D32,EXT05C,EXT05C,up_rmse_m,F02,9,9,0.008402331913647615,0.008404404495856875,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D32,EXT05C,EXT05C,up_rmse_m,F03,9,9,0.008596971727645675,0.00859901510643593,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D32,EXT05C,EXT05C,up_rmse_m,A04,9,9,0.0064513233040202345,0.0064518739568445605,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D31,LC01,LC01,yaw_rmse_deg,F04,9,9,1.113707647591945,1.253837574139997,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":9}","{""PASS"":9}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D31,LC01,LC01,yaw_rmse_deg,F02,9,9,0.7107119008016407,0.8990848582156229,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":9}","{""PASS"":9}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D31,LC01,LC01,yaw_rmse_deg,F03,9,9,1.0859347217772979,1.2255175322904803,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":9}","{""PASS"":9}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D31,LC01,LC01,yaw_rmse_deg,A04,9,9,1.11295691677553,1.2535475277312236,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":9}","{""PASS"":9}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D31,LC01,LC01,horizontal_rmse_m,F04,9,9,3.0381839395749384,7.966541877887315,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":9}","{""PASS"":9}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D31,LC01,LC01,horizontal_rmse_m,F02,9,9,3.0341327935165876,7.962828543581223,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":9}","{""PASS"":9}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D31,LC01,LC01,horizontal_rmse_m,F03,9,9,3.0361529870921116,7.964663776980257,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":9}","{""PASS"":9}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D31,LC01,LC01,horizontal_rmse_m,A04,9,9,3.0391838465559307,7.967455642441716,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":9}","{""PASS"":9}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D31,LC01,LC01,up_rmse_m,F04,9,9,9.137031540903376,11.591646065133947,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":9}","{""PASS"":9}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D31,LC01,LC01,up_rmse_m,F02,9,9,9.137958172548018,11.592573049069605,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":9}","{""PASS"":9}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D31,LC01,LC01,up_rmse_m,F03,9,9,9.13815322371692,11.592768206750772,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":9}","{""PASS"":9}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D31,LC01,LC01,up_rmse_m,A04,9,9,9.136024324425339,11.59062976342779,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":9}","{""PASS"":9}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D31,EXT05C,EXT05C,yaw_rmse_deg,F04,9,9,10.137095290005439,10.211488652970813,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D31,EXT05C,EXT05C,yaw_rmse_deg,F02,9,9,9.74660729675292,9.85547542773072,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D31,EXT05C,EXT05C,yaw_rmse_deg,F03,9,9,10.106110873413488,10.184405619192166,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D31,EXT05C,EXT05C,yaw_rmse_deg,A04,9,9,10.137181260007814,10.211141993146054,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D31,EXT05C,EXT05C,horizontal_rmse_m,F04,9,9,-0.010132709395985068,-0.009897401859049294,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D31,EXT05C,EXT05C,horizontal_rmse_m,F02,9,9,-0.01401256882289982,-0.013610736165142679,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D31,EXT05C,EXT05C,horizontal_rmse_m,F03,9,9,-0.012135767274728149,-0.011775502766108826,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D31,EXT05C,EXT05C,horizontal_rmse_m,A04,9,9,-0.009172433004676808,-0.008983637304649522,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D31,EXT05C,EXT05C,up_rmse_m,F04,9,9,0.007473947286739321,0.0074750730798096255,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D31,EXT05C,EXT05C,up_rmse_m,F02,9,9,0.008401748688336041,0.008402518278475896,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D31,EXT05C,EXT05C,up_rmse_m,F03,9,9,0.008596357466745058,0.008597288177516097,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D31,EXT05C,EXT05C,up_rmse_m,A04,9,9,0.006451006470233681,0.0064680635209884985,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D06,LC01,LC01,yaw_rmse_deg,F04,9,9,1.1144284510226299,1.250749820149559,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":9}","{""PASS"":9}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D06,LC01,LC01,yaw_rmse_deg,F02,9,9,0.7157714647668976,0.8945316345294598,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":9}","{""PASS"":9}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D06,LC01,LC01,yaw_rmse_deg,F03,9,9,1.0864238095686884,1.2239308104609519,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":9}","{""PASS"":9}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D06,LC01,LC01,yaw_rmse_deg,A04,9,9,1.1135106866379494,1.2508385019158241,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":9}","{""PASS"":9}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D06,LC01,LC01,horizontal_rmse_m,F04,9,9,-8.241601963390083,0.2619879180912328,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":9}","{""PASS"":9}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D06,LC01,LC01,horizontal_rmse_m,F02,9,9,-7.867816866097034,1.645858359325805,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":9}","{""PASS"":9}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D06,LC01,LC01,horizontal_rmse_m,F03,9,9,-7.878314184984063,1.8737374337361237,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":9}","{""PASS"":9}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D06,LC01,LC01,horizontal_rmse_m,A04,9,9,-7.924997397824587,-0.24964939099672967,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":9}","{""PASS"":9}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D06,LC01,LC01,up_rmse_m,F04,9,9,8.601790889404967,10.260085471968328,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":9}","{""PASS"":9}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D06,LC01,LC01,up_rmse_m,F02,9,9,8.561279951693159,10.292759652424193,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":9}","{""PASS"":9}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D06,LC01,LC01,up_rmse_m,F03,9,9,8.546657417798176,10.308789849541759,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":9}","{""PASS"":9}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D06,LC01,LC01,up_rmse_m,A04,9,9,8.563007686309083,10.326846694745688,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":9}","{""PASS"":9}","{""horizontal_max_m"":3.370400129833633e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D06,EXT05C,EXT05C,yaw_rmse_deg,F04,9,9,11.112454703328774,25.59796440005987,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":9}","{""PASS"":9}","{""horizontal_max_m"":3.5704330589399866e-14,""up_max_m"":4.263256414560601e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D06,EXT05C,EXT05C,yaw_rmse_deg,F02,9,9,10.70551321986476,25.24191144134304,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":9}","{""PASS"":9}","{""horizontal_max_m"":3.5704330589399866e-14,""up_max_m"":4.263256414560601e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D06,EXT05C,EXT05C,yaw_rmse_deg,F03,9,9,11.078762555873723,25.567781346559325,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":9}","{""PASS"":9}","{""horizontal_max_m"":3.5704330589399866e-14,""up_max_m"":4.263256414560601e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D06,EXT05C,EXT05C,yaw_rmse_deg,A04,9,9,11.114801016385378,25.598031634834403,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":9}","{""PASS"":9}","{""horizontal_max_m"":3.5704330589399866e-14,""up_max_m"":4.263256414560601e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D06,EXT05C,EXT05C,horizontal_rmse_m,F04,9,9,-7.34041803690271,-0.7844494276236937,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":9}","{""PASS"":9}","{""horizontal_max_m"":3.5704330589399866e-14,""up_max_m"":4.263256414560601e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D06,EXT05C,EXT05C,horizontal_rmse_m,F02,9,9,-7.2036525379158505,0.5994210136108783,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":9}","{""PASS"":9}","{""horizontal_max_m"":3.5704330589399866e-14,""up_max_m"":4.263256414560601e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D06,EXT05C,EXT05C,horizontal_rmse_m,F03,9,9,-7.06729483073099,0.8273000880211969,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":9}","{""PASS"":9}","{""horizontal_max_m"":3.5704330589399866e-14,""up_max_m"":4.263256414560601e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D06,EXT05C,EXT05C,horizontal_rmse_m,A04,9,9,-6.625647184731225,-1.2960867367116564,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":9}","{""PASS"":9}","{""horizontal_max_m"":3.5704330589399866e-14,""up_max_m"":4.263256414560601e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D06,EXT05C,EXT05C,up_rmse_m,F04,9,9,8.69156410250087,10.360522762653623,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":9}","{""PASS"":9}","{""horizontal_max_m"":3.5704330589399866e-14,""up_max_m"":4.263256414560601e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D06,EXT05C,EXT05C,up_rmse_m,F02,9,9,8.651053164789062,10.37024507560813,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":9}","{""PASS"":9}","{""horizontal_max_m"":3.5704330589399866e-14,""up_max_m"":4.263256414560601e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D06,EXT05C,EXT05C,up_rmse_m,F03,9,9,8.636430630894079,10.391902444992652,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":9}","{""PASS"":9}","{""horizontal_max_m"":3.5704330589399866e-14,""up_max_m"":4.263256414560601e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D06,EXT05C,EXT05C,up_rmse_m,A04,9,9,8.652780899404986,10.427283985430984,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""FAIL"":9}","{""PASS"":9}","{""horizontal_max_m"":3.5704330589399866e-14,""up_max_m"":4.263256414560601e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D46,LC01,LC01,yaw_rmse_deg,F04,9,9,1.1085906550983626,1.1089496593469512,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":2.852900207884354e-14,""up_max_m"":1.3874318360862503e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D46,LC01,LC01,yaw_rmse_deg,F02,9,9,0.7628752042510945,0.7628752042510945,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":2.852900207884354e-14,""up_max_m"":1.3874318360862503e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D46,LC01,LC01,yaw_rmse_deg,F03,9,9,1.0792364101850311,1.0792364101850311,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":2.852900207884354e-14,""up_max_m"":1.3874318360862503e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D46,LC01,LC01,yaw_rmse_deg,A04,9,9,1.1088829781891822,1.109284205666171,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":2.852900207884354e-14,""up_max_m"":1.3874318360862503e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D46,LC01,LC01,horizontal_rmse_m,F04,9,9,-0.00035708569791682854,-0.00034962754174470143,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":2.852900207884354e-14,""up_max_m"":1.3874318360862503e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D46,LC01,LC01,horizontal_rmse_m,F02,9,9,-0.004373901918778067,-0.004373901918778067,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":2.852900207884354e-14,""up_max_m"":1.3874318360862503e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D46,LC01,LC01,horizontal_rmse_m,F03,9,9,-0.002372352436544531,-0.002372352436544531,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":2.852900207884354e-14,""up_max_m"":1.3874318360862503e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D46,LC01,LC01,horizontal_rmse_m,A04,9,9,0.0006294171806588283,0.0006421889782817824,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":2.852900207884354e-14,""up_max_m"":1.3874318360862503e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D46,LC01,LC01,up_rmse_m,F04,9,9,0.00169585538896308,0.0017997523639405072,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":2.852900207884354e-14,""up_max_m"":1.3874318360862503e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D46,LC01,LC01,up_rmse_m,F02,9,9,0.0025958961248767898,0.0025958961248767898,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":2.852900207884354e-14,""up_max_m"":1.3874318360862503e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D46,LC01,LC01,up_rmse_m,F03,9,9,0.0027906585743774567,0.0027906585743774567,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":2.852900207884354e-14,""up_max_m"":1.3874318360862503e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D46,LC01,LC01,up_rmse_m,A04,9,9,0.0007012990835633601,0.0009786181479829958,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":2.852900207884354e-14,""up_max_m"":1.3874318360862503e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D46,EXT05C,EXT05C,yaw_rmse_deg,F04,9,9,10.162404932847366,10.162763937095955,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D46,EXT05C,EXT05C,yaw_rmse_deg,F02,9,9,9.816689482000099,9.816689482000099,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D46,EXT05C,EXT05C,yaw_rmse_deg,F03,9,9,10.133050687934034,10.133050687934034,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D46,EXT05C,EXT05C,yaw_rmse_deg,A04,9,9,10.162697255938186,10.163098483415174,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D46,EXT05C,EXT05C,horizontal_rmse_m,F04,9,9,-0.010154244214624839,-0.010146786058452711,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
type,D46,EXT05C,EXT05C,horizontal_rmse_m,F02,9,9,-0.014171060435486077,-0.014171060435486077,external_minus_reference,$V3/07_AGGREGATE/CORE_541_DISTRIBUTION_V3.csv,"{""PASS"":9}","{""PASS"":9}","{""horizontal_max_m"":2.943783111453509e-14,""up_max_m"":1.2934098236883074e-14,""yaw_max_deg"":4.092726157978177e-12}"
