slot_id,version,role,axis,maximum,time_s,index_zero_based,matched_epoch_count,east_difference_m,evaluator_horizontal_error_m,evaluator_up_error_m,evaluator_yaw_error_deg,horizontal_magnitude_difference_m,horizontal_vector_discrepancy_m,north_difference_m,observer_horizontal_error_m,observer_up_error_m,observer_yaw_error_deg,up_difference_m,yaw_difference_deg
BY2__EXT05C__LIT__D62_10s_seed_07__seed_07__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,5.329070518200751e-15,7.766996954124886,-10.173559612815849,-19.88115519917909,4.440892098500626e-15,5.329070518200751e-15,0.0,7.766996954124891,-10.173559612815847,-19.881155199174998,1.7763568394002505e-15,4.092726157978177e-12
BY2__EXT05C__LIT__D62_10s_seed_07__seed_07__v2,v2,FULL,horizontal,2.893603953645793e-14,172.16705560684204,23378,58014,2.893518757929314e-14,0.1097705658979466,-0.2995456271422108,-14.824797880057304,-2.886579864025407e-14,2.893603953645793e-14,2.220446049250313e-16,0.10977056589791774,-0.29954562714220384,-14.824797880057304,6.938893903907228e-15,0.0
BY2__EXT05C__LIT__D62_10s_seed_07__seed_07__v2,v2,FULL,up,1.3156142841808105e-14,183.3710720539093,25520,58014,2.4980018054066022e-15,0.1567094150053338,-0.337922247728164,-16.906599970716286,-2.3869795029440866e-15,3.7658286640778375e-15,-2.818058286724323e-15,0.15670941500533142,-0.3379222477281508,-16.906599970716286,1.3156142841808105e-14,0.0
BY2__EXT05C__LIT__D62_10s_seed_07__seed_07__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,7.105427357601002e-15,7.833866587759185,-10.461769870630544,-19.88115519917909,7.105427357601002e-15,7.160723346098895e-15,-8.881784197001252e-16,7.833866587759192,-10.461769870630544,-19.881155199174998,0.0,4.092726157978177e-12
BY2__LC01-BR__LIT__D62_10s_seed_07__seed_07__v3,v3,FULL,horizontal,2.852900207884354e-14,175.13105988502502,23946,58014,-2.8514517136368767e-14,0.0424661448733734,0.0141752541493334,-0.4595995938993837,-3.497202527569243e-15,2.852900207884354e-14,-9.08995101411847e-16,0.0424661448733699,0.014175254149331771,-0.45959959389938376,-1.6289053439422219e-15,0.0
BY2__LC01-BR__LIT__D62_10s_seed_07__seed_07__v3,v3,FULL,up,1.3128387266192476e-14,257.3529806137085,39855,58014,-4.4200754167889045e-15,0.041875373290147,-0.0318683772981422,1.2447151373611405,-4.385380947269368e-15,5.471255117315394e-15,-3.2245256811891387e-15,0.04187537329014261,-0.03186837729815533,1.2447151373611405,-1.3128387266192476e-14,0.0
BY2__LC01-BR__LIT__D62_10s_seed_07__seed_07__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,-1.3877787807814457e-15,4.837240447291066,-9.607963518511056,-6.334675051927263,8.881784197001252e-16,1.3877787807814457e-15,0.0,4.837240447291067,-9.607963518511056,-6.3346750519231705,0.0,4.092726157978177e-12
BY2__LC01-BR__LIT__D62_10s_seed_07__seed_07__v2,v2,FULL,horizontal,2.89217787547498e-14,212.26440000534052,31097,58014,2.861242059254421e-14,0.1590089710283832,-0.3793683621199015,-1.2823594408312715,-4.3298697960381105e-15,2.89217787547498e-14,4.218847493575595e-15,0.15900897102837888,-0.3793683621199033,-1.28235944083184,-1.8318679906315083e-15,-5.684341886080801e-13
BY2__LC01-BR__LIT__D62_10s_seed_07__seed_07__v2,v2,FULL,up,1.2823075934420558e-14,266.7910645008087,42053,58014,-2.275957200481571e-15,0.1683720828730198,-0.373458763426143,-2.80854364634024,-6.300515664747763e-15,7.065688644315282e-15,6.689093723366568e-15,0.1683720828730135,-0.37345876342613016,-2.8085436463402402,1.2823075934420558e-14,0.0
BY2__LC01-BR__LIT__D62_10s_seed_07__seed_07__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,-4.440892098500626e-16,5.007068945168734,-9.89056777089835,-6.334675051927263,-7.105427357601002e-15,7.119291619286993e-15,7.105427357601002e-15,5.007068945168727,-9.890567770898354,-6.3346750519231705,-3.552713678800501e-15,4.092726157978177e-12
BY2__LC01__LIT__D62_10s_seed_08__seed_08__v3,v3,FULL,horizontal,2.852900207884354e-14,175.13105988502502,23946,58014,-2.8514517136368767e-14,0.0424661448733734,0.0141752541493334,-0.4595995938993837,-3.497202527569243e-15,2.852900207884354e-14,-9.08995101411847e-16,0.0424661448733699,0.014175254149331771,-0.45959959389938376,-1.6289053439422219e-15,0.0
BY2__LC01__LIT__D62_10s_seed_08__seed_08__v3,v3,FULL,up,1.4210854715202004e-14,304.0750572681427,50304,58014,-4.440892098500626e-16,8.026054115788924,-21.3642794438668,-2.415411403771259,-5.329070518200751e-15,6.233089088255905e-15,6.217248937900877e-15,8.026054115788918,-21.364279443866785,-2.415411403771259,1.4210854715202004e-14,0.0
BY2__LC01__LIT__D62_10s_seed_08__seed_08__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,2.435551760271437e-15,0.0536932455392157,-0.0564516813674238,-6.353409995351456,-5.169475958410885e-15,6.554702638707309e-15,6.085409953726639e-15,0.05369324553921053,-0.05645168136742666,-6.353409995347363,-2.858824288409778e-15,4.092726157978177e-12
BY2__LC01__LIT__D62_10s_seed_08__seed_08__v2,v2,FULL,horizontal,2.89217787547498e-14,212.26440000534052,31097,58014,2.861242059254421e-14,0.1590089710283832,-0.3793683621199015,-1.2823594408312715,-4.3298697960381105e-15,2.89217787547498e-14,4.218847493575595e-15,0.15900897102837888,-0.3793683621199033,-1.28235944083184,-1.8318679906315083e-15,-5.684341886080801e-13
BY2__LC01__LIT__D62_10s_seed_08__seed_08__v2,v2,FULL,up,1.2656542480726785e-14,260.33505177497864,40545,58014,-1.4621550498139513e-15,0.1169626409387376,-0.321900794561234,-0.0981392728062076,5.828670879282072e-16,1.6067456702550213e-15,-6.661338147750939e-16,0.11696264093873818,-0.32190079456122134,-0.0981392728062076,1.2656542480726785e-14,0.0
BY2__LC01__LIT__D62_10s_seed_08__seed_08__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,3.594347042223944e-15,0.219606173848739,-0.3421889987702933,-6.353409995351456,-3.552713678800501e-15,4.5075473524192756e-15,2.7200464103316335e-15,0.21960617384873546,-0.3421889987702936,-6.353409995347363,-2.7755575615628914e-16,4.092726157978177e-12
BY2__EXT05C__LIT__D62_10s_seed_08__seed_08__v3,v3,FULL,horizontal,2.943783111453509e-14,192.08704900741577,27260,58014,2.943478794037446e-14,0.0467288488479788,-0.0769550790582851,-14.70624190313427,-1.2052858711086856e-14,2.943783111453509e-14,-4.2327252813834093e-16,0.04672884884796675,-0.07695507905828167,-14.70624190313427,3.427813588530171e-15,0.0
BY2__EXT05C__LIT__D62_10s_seed_08__seed_08__v3,v3,FULL,up,1.4210854715202004e-14,303.9870345592499,50280,58014,-4.440892098500626e-16,8.451168067163247,-21.14290370851392,-14.850294389128038,1.7763568394002505e-15,3.580361673049448e-15,-3.552713678800501e-15,8.451168067163248,-21.142903708513906,-14.850294389128038,1.4210854715202004e-14,0.0
BY2__EXT05C__LIT__D62_10s_seed_08__seed_08__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,-2.213507155346406e-15,0.0445583891118895,-0.0632431285926529,-18.045685588210915,4.579669976578771e-15,5.375726404011336e-15,-4.898859096158503e-15,0.04455838911189408,-0.06324312859265283,-18.045685588206823,6.938893903907228e-17,4.092726157978177e-12
BY2__EXT05C__LIT__D62_10s_seed_08__seed_08__v2,v2,FULL,horizontal,2.893603953645793e-14,172.16705560684204,23378,58014,2.893518757929314e-14,0.1097705658979466,-0.2995456271422108,-14.824797880057304,-2.886579864025407e-14,2.893603953645793e-14,2.220446049250313e-16,0.10977056589791774,-0.29954562714220384,-14.824797880057304,6.938893903907228e-15,0.0
BY2__EXT05C__LIT__D62_10s_seed_08__seed_08__v2,v2,FULL,up,1.3156142841808105e-14,183.3710720539093,25520,58014,2.4980018054066022e-15,0.1567094150053338,-0.337922247728164,-16.906599970716286,-2.3869795029440866e-15,3.7658286640778375e-15,-2.818058286724323e-15,0.15670941500533142,-0.3379222477281508,-16.906599970716286,1.3156142841808105e-14,0.0
BY2__EXT05C__LIT__D62_10s_seed_08__seed_08__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,4.274358644806853e-15,0.2128323077367803,-0.3486781867442694,-18.045685588210915,1.0547118733938987e-15,5.11162463112392e-15,-2.8033131371785203e-15,0.21283230773678136,-0.34867818674427165,-18.045685588206823,-2.220446049250313e-15,4.092726157978177e-12
BY2__LC01-BR__LIT__D62_10s_seed_08__seed_08__v3,v3,FULL,horizontal,2.852900207884354e-14,175.13105988502502,23946,58014,-2.8514517136368767e-14,0.0424661448733734,0.0141752541493334,-0.4595995938993837,-3.497202527569243e-15,2.852900207884354e-14,-9.08995101411847e-16,0.0424661448733699,0.014175254149331771,-0.45959959389938376,-1.6289053439422219e-15,0.0
BY2__LC01-BR__LIT__D62_10s_seed_08__seed_08__v3,v3,FULL,up,1.3874318360862503e-14,260.34305906295776,40547,58014,2.55351295663786e-15,0.0309778884609703,-0.0191970681442725,-0.2035990801522871,1.994931997373328e-15,2.567812669540508e-15,2.706168622523819e-16,0.030977888460972294,-0.019197068144286376,-0.20359908015228712,-1.3874318360862503e-14,0.0
BY2__LC01-BR__LIT__D62_10s_seed_08__seed_08__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,2.435551760271437e-15,0.0536932455392157,-0.0564516813674238,-6.353409995351456,-5.169475958410885e-15,6.554702638707309e-15,6.085409953726639e-15,0.05369324553921053,-0.05645168136742666,-6.353409995347363,-2.858824288409778e-15,4.092726157978177e-12
BY2__LC01-BR__LIT__D62_10s_seed_08__seed_08__v2,v2,FULL,horizontal,2.89217787547498e-14,212.26440000534052,31097,58014,2.861242059254421e-14,0.1590089710283832,-0.3793683621199015,-1.2823594408312715,-4.3298697960381105e-15,2.89217787547498e-14,4.218847493575595e-15,0.15900897102837888,-0.3793683621199033,-1.28235944083184,-1.8318679906315083e-15,-5.684341886080801e-13
BY2__LC01-BR__LIT__D62_10s_seed_08__seed_08__v2,v2,FULL,up,1.2656542480726785e-14,260.33505177497864,40545,58014,-1.4621550498139513e-15,0.1169626409387376,-0.321900794561234,-0.0981392728062076,5.828670879282072e-16,1.6067456702550213e-15,-6.661338147750939e-16,0.11696264093873818,-0.32190079456122134,-0.0981392728062076,1.2656542480726785e-14,0.0
BY2__LC01-BR__LIT__D62_10s_seed_08__seed_08__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,3.594347042223944e-15,0.219606173848739,-0.3421889987702933,-6.353409995351456,-3.552713678800501e-15,4.5075473524192756e-15,2.7200464103316335e-15,0.21960617384873546,-0.3421889987702936,-6.353409995347363,-2.7755575615628914e-16,4.092726157978177e-12
BY2__LC01__LIT__D62_20s_seed_00__seed_00__v3,v3,FULL,horizontal,2.852900207884354e-14,175.13105988502502,23946,58014,-2.8514517136368767e-14,0.0424661448733734,0.0141752541493334,-0.4595995938993837,-3.497202527569243e-15,2.852900207884354e-14,-9.08995101411847e-16,0.0424661448733699,0.014175254149331771,-0.45959959389938376,-1.6289053439422219e-15,0.0
BY2__LC01__LIT__D62_20s_seed_00__seed_00__v3,v3,FULL,up,2.1316282072803006e-14,212.17906260490412,31081,58014,0.0,35.19705022541859,-43.48860288830888,-2.524417010707509,0.0,5.329070518200751e-15,5.329070518200751e-15,35.19705022541859,-43.48860288830886,-2.5244170107076798,2.1316282072803006e-14,-1.7053025658242404e-13
BY2__LC01__LIT__D62_20s_seed_00__seed_00__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,5.027228633380787e-15,0.0536932464060438,-0.0564516826115486,-6.353406637963559,-1.2975731600306517e-15,5.783243384493284e-15,2.858824288409778e-15,0.053693246406042505,-0.056451682611549016,-6.353406637959466,-4.163336342344337e-16,4.092726157978177e-12
BY2__LC01__LIT__D62_20s_seed_00__seed_00__v2,v2,FULL,horizontal,2.8126000799001213e-14,186.91306257247925,26208,58014,-2.8005375796169574e-14,0.1192461046634535,-0.3597800706703005,-3.0605965346723,2.5743296383495817e-14,2.8126000799001213e-14,2.6020852139652106e-15,0.11924610466347925,-0.35978007067030227,-3.0605965346722996,-1.7763568394002505e-15,0.0
BY2__LC01__LIT__D62_20s_seed_00__seed_00__v2,v2,FULL,up,2.1316282072803006e-14,212.32506275177,31108,58014,7.105427357601002e-15,36.06313947057443,-44.69277577911853,-1.385555245132139,7.105427357601002e-15,8.881784197001252e-15,-5.329070518200751e-15,36.063139470574434,-44.69277577911855,-1.3855552451321387,-2.1316282072803006e-14,0.0
BY2__LC01__LIT__D62_20s_seed_00__seed_00__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,-9.08995101411847e-16,0.2196061721835877,-0.3421889993436515,-6.353406637963559,6.855627177060342e-15,6.9156269480965414e-15,-6.855627177060342e-15,0.21960617218359454,-0.3421889993436562,-6.353406637959466,-4.718447854656915e-15,4.092726157978177e-12
BY2__EXT05C__LIT__D62_20s_seed_00__seed_00__v3,v3,FULL,horizontal,2.943783111453509e-14,192.08704900741577,27260,58014,2.943478794037446e-14,0.0467288488479788,-0.0769550790582851,-14.70624190313427,-1.2052858711086856e-14,2.943783111453509e-14,-4.2327252813834093e-16,0.04672884884796675,-0.07695507905828167,-14.70624190313427,3.427813588530171e-15,0.0
BY2__EXT05C__LIT__D62_20s_seed_00__seed_00__v3,v3,FULL,up,2.842170943040401e-14,215.361079454422,31680,58014,0.0,67.92431299395938,-66.00589929919082,-11.304375955637568,1.4210854715202004e-14,7.105427357601002e-15,-7.105427357601002e-15,67.92431299395939,-66.00589929919084,-11.304375955637568,-2.842170943040401e-14,0.0
BY2__EXT05C__LIT__D62_20s_seed_00__seed_00__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,-4.2327252813834093e-16,0.0365634719392499,-0.0633415651713917,-14.77237161984533,-1.3114509478384662e-15,2.253613445080225e-15,2.213507155346406e-15,0.03656347193924859,-0.06334156517139099,-14.772371619841238,7.077671781985373e-16,4.092726157978177e-12
BY2__EXT05C__LIT__D62_20s_seed_00__seed_00__v2,v2,FULL,horizontal,2.893603953645793e-14,172.16705560684204,23378,58014,2.893518757929314e-14,0.1097705658979466,-0.2995456271422108,-14.824797880057304,-2.886579864025407e-14,2.893603953645793e-14,2.220446049250313e-16,0.10977056589791774,-0.29954562714220384,-14.824797880057304,6.938893903907228e-15,0.0
BY2__EXT05C__LIT__D62_20s_seed_00__seed_00__v2,v2,FULL,up,2.842170943040401e-14,215.281044960022,31668,58014,0.0,67.18486262758786,-65.70806137112808,-11.813647697135536,0.0,7.105427357601002e-15,7.105427357601002e-15,67.18486262758786,-65.70806137112811,-11.813647697135536,-2.842170943040401e-14,0.0
BY2__EXT05C__LIT__D62_20s_seed_00__seed_00__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,-2.609024107869118e-15,0.2104488846309717,-0.3486922697408907,-14.77237161984533,4.246603069191224e-15,4.36319061172887e-15,-3.497202527569243e-15,0.21044888463097594,-0.34869226974088946,-14.772371619841238,1.2212453270876722e-15,4.092726157978177e-12
BY2__LC01-BR__LIT__D62_20s_seed_00__seed_00__v3,v3,FULL,horizontal,2.8822665207290347e-14,197.40000009536743,28269,58014,2.78388423424758e-14,0.2060013027707348,-0.5371984926952678,0.138588516432776,1.7680301667155618e-14,2.8822665207290347e-14,-7.466249840604178e-15,0.2060013027707525,-0.537198492695268,0.13858851643277603,-2.220446049250313e-16,0.0
BY2__LC01-BR__LIT__D62_20s_seed_00__seed_00__v3,v3,FULL,up,2.842170943040401e-14,215.361079454422,31680,58014,0.0,45.67765852419114,-66.32284995244268,0.4681444625651352,0.0,3.552713678800501e-15,-3.552713678800501e-15,45.67765852419114,-66.32284995244271,0.4681444625651352,-2.842170943040401e-14,0.0
BY2__LC01-BR__LIT__D62_20s_seed_00__seed_00__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,-4.3211961786582265e-15,0.0536932458671158,-0.0564516840016366,-6.353409808890717,-2.7131075164277263e-15,4.578311236840166e-15,1.5126788710517758e-15,0.05369324586711309,-0.0564516840016375,-6.353409808886624,-8.951173136040325e-16,4.092726157978177e-12
BY2__LC01-BR__LIT__D62_20s_seed_00__seed_00__v2,v2,FULL,horizontal,2.8126000799001213e-14,186.91306257247925,26208,58014,-2.8005375796169574e-14,0.1192461046634535,-0.3597800706703005,-3.0605965346723,2.5743296383495817e-14,2.8126000799001213e-14,2.6020852139652106e-15,0.11924610466347925,-0.35978007067030227,-3.0605965346722996,-1.7763568394002505e-15,0.0
BY2__LC01-BR__LIT__D62_20s_seed_00__seed_00__v2,v2,FULL,up,2.1316282072803006e-14,210.9570429325104,30859,58014,-1.0658141036401503e-14,28.704705586326654,-37.65441605349199,1.0996990163984035,-3.552713678800501e-15,1.1234667099445444e-14,-3.552713678800501e-15,28.70470558632665,-37.65441605349197,1.0996990163984037,2.1316282072803006e-14,0.0
BY2__LC01-BR__LIT__D62_20s_seed_00__seed_00__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,-6.869504964868156e-16,0.2196061742355703,-0.3421890004657868,-6.353409808890717,-2.7755575615628914e-17,7.219451441763396e-16,2.220446049250313e-16,0.21960617423557027,-0.34218900046578926,-6.353409808886624,-2.4424906541753444e-15,4.092726157978177e-12
BY2__LC01__LIT__D62_20s_seed_01__seed_01__v3,v3,FULL,horizontal,2.852900207884354e-14,175.13105988502502,23946,58014,-2.8514517136368767e-14,0.0424661448733734,0.0141752541493334,-0.4595995938994974,-3.497202527569243e-15,2.852900207884354e-14,-9.08995101411847e-16,0.0424661448733699,0.014175254149331771,-0.45959959389949745,-1.6289053439422219e-15,0.0
BY2__LC01__LIT__D62_20s_seed_01__seed_01__v3,v3,FULL,up,2.842170943040401e-14,114.49106335639954,11067,58014,0.0,42.42481155235341,-64.2845721420147,-0.3897092207781156,0.0,0.0,0.0,42.42481155235341,-64.28457214201467,-0.38970922077811565,2.842170943040401e-14,0.0
BY2__LC01__LIT__D62_20s_seed_01__seed_01__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,2.435551760271437e-15,0.0536932455392157,-0.0564516813674238,-6.353409995351399,-5.169475958410885e-15,6.554702638707309e-15,6.085409953726639e-15,0.05369324553921053,-0.05645168136742666,-6.353409995347306,-2.858824288409778e-15,4.092726157978177e-12
BY2__LC01__LIT__D62_20s_seed_01__seed_01__v2,v2,FULL,horizontal,2.929642751054232e-14,116.83105158805849,11607,58014,-7.105427357601002e-15,59.11730712477559,-83.8492054534535,-0.8101798619946408,-2.842170943040401e-14,2.929642751054232e-14,-2.842170943040401e-14,59.117307124775564,-83.8492054534535,-0.8101798619946408,0.0,0.0
BY2__LC01__LIT__D62_20s_seed_01__seed_01__v2,v2,FULL,up,2.842170943040401e-14,115.1970760822296,11222,58014,0.0,47.24918151192752,-70.11179725965097,-3.272246511218213,7.105427357601002e-15,0.0,0.0,47.249181511927524,-70.111797259651,-3.2722465112182135,-2.842170943040401e-14,0.0
BY2__LC01__LIT__D62_20s_seed_01__seed_01__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,3.594347042223944e-15,0.219606173848739,-0.3421889987702933,-6.353409995351399,-3.552713678800501e-15,4.5075473524192756e-15,2.7200464103316335e-15,0.21960617384873546,-0.3421889987702936,-6.353409995347306,-2.7755575615628914e-16,4.092726157978177e-12
BY2__EXT05C__LIT__D62_20s_seed_01__seed_01__v3,v3,FULL,horizontal,2.95881687719976e-14,149.60306549072266,19149,58014,2.9524993561125257e-14,0.0413927551460433,-0.0077257632374911,-4.613774283507837,-2.5625335187129394e-14,2.95881687719976e-14,-1.932481952238163e-15,0.041392755146017673,-0.007725763237494411,-4.613774283507837,-3.3115871156397247e-15,0.0
BY2__EXT05C__LIT__D62_20s_seed_01__seed_01__v3,v3,FULL,up,2.842170943040401e-14,115.795104265213,11368,58014,0.0,44.037022301564384,-74.91587415005614,-12.165422180010722,0.0,0.0,0.0,44.037022301564384,-74.91587415005611,-12.165422180010722,2.842170943040401e-14,0.0
BY2__EXT05C__LIT__D62_20s_seed_01__seed_01__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,3.937822290467352e-15,0.0388325059929177,-0.0633114556112346,-15.781752082802852,-3.559652572704408e-15,4.056710842039249e-15,9.749145934989656e-16,0.03883250599291414,-0.06331145561123777,-15.78175208279876,-3.1780134079895106e-15,4.092726157978177e-12
BY2__EXT05C__LIT__D62_20s_seed_01__seed_01__v2,v2,FULL,horizontal,2.867877085184645e-14,195.9450616836548,27992,58014,-2.86090595658095e-14,0.1502440113633583,-0.3437235957619542,-7.330162193810253,1.0047518372857667e-14,2.867877085184645e-14,1.9984014443252818e-15,0.15024401136336835,-0.3437235957619567,-7.330162193810253,-2.4980018054066022e-15,0.0
BY2__EXT05C__LIT__D62_20s_seed_01__seed_01__v2,v2,FULL,up,2.842170943040401e-14,115.75506734848022,11361,58014,1.0658141036401503e-14,43.91738941188935,-74.89012816219841,-13.05997056964162,-7.105427357601002e-15,1.7763568394002505e-14,-1.4210854715202004e-14,43.917389411889346,-74.89012816219838,-13.05997056964162,2.842170943040401e-14,0.0
BY2__EXT05C__LIT__D62_20s_seed_01__seed_01__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,2.5396351688300456e-15,0.2111817842828936,-0.348687737711824,-15.781752082802852,4.6074255521944e-15,6.459853085327991e-15,-5.9396931817445875e-15,0.21118178428289822,-0.34868773771182465,-15.78175208279876,-6.661338147750939e-16,4.092726157978177e-12
BY2__LC01-BR__LIT__D62_20s_seed_01__seed_01__v3,v3,FULL,horizontal,2.852900207884354e-14,175.13105988502502,23946,58014,-2.8514517136368767e-14,0.0424661448733734,0.0141752541493334,-0.4595995938993837,-3.497202527569243e-15,2.852900207884354e-14,-9.08995101411847e-16,0.0424661448733699,0.014175254149331771,-0.45959959389938376,-1.6289053439422219e-15,0.0
BY2__LC01-BR__LIT__D62_20s_seed_01__seed_01__v3,v3,FULL,up,2.842170943040401e-14,114.86305618286131,11148,58014,0.0,33.419423203101985,-67.0058349811238,-1.1246740564117204,0.0,3.552713678800501e-15,3.552713678800501e-15,33.419423203101985,-67.00583498112377,-1.1246740564117204,2.842170943040401e-14,0.0
BY2__LC01-BR__LIT__D62_20s_seed_01__seed_01__v3,v3,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,2.435551760271437e-15,0.0536932455392157,-0.0564516813674238,-6.353409995351456,-5.169475958410885e-15,6.554702638707309e-15,6.085409953726639e-15,0.05369324553921053,-0.05645168136742666,-6.353409995347363,-2.858824288409778e-15,4.092726157978177e-12
BY2__LC01-BR__LIT__D62_20s_seed_01__seed_01__v2,v2,FULL,horizontal,2.89217787547498e-14,212.26440000534052,31097,58014,2.861242059254421e-14,0.1590089710283832,-0.3793683621199015,-1.2823594408312715,-4.3298697960381105e-15,2.89217787547498e-14,4.218847493575595e-15,0.15900897102837888,-0.3793683621199033,-1.28235944083184,-1.8318679906315083e-15,-5.684341886080801e-13
BY2__LC01-BR__LIT__D62_20s_seed_01__seed_01__v2,v2,FULL,up,2.842170943040401e-14,114.64104914665222,11104,58014,0.0,32.39302427008361,-65.60437116247095,-1.4280178694819483,7.105427357601002e-15,7.105427357601002e-15,-7.105427357601002e-15,32.393024270083615,-65.60437116247098,-1.4280178694819483,-2.842170943040401e-14,0.0
BY2__LC01-BR__LIT__D62_20s_seed_01__seed_01__v2,v2,FULL,yaw,4.092726157978177e-12,250.429170370102,38269,58014,3.594347042223944e-15,0.219606173848739,-0.3421889987702933,-6.353409995351456,-3.552713678800501e-15,4.5075473524192756e-15,2.7200464103316335e-15,0.21960617384873546,-0.3421889987702936,-6.353409995347363,-2.7755575615628914e-16,4.092726157978177e-12
BY2__LC01__LIT__D62_20s_seed_02__seed_02__v3,v3,FULL,horizontal,2.864289338439558e-14,199.1970601081848,28604,58014,2.842170943040401e-14,29.24027657863372,-75.24080953869942,-0.900877459337778,-1.4210854715202004e-14,2.864289338439558e-14,3.552713678800501e-15,29.240276578633704,-75.24080953869944,-0.900877459337778,-1.4210854715202004e-14,0.0
BY2__LC01__LIT__D62_20s_seed_02__seed_02__v3,v3,FULL,up,2.842170943040401e-14,197.9210619926453,28370,58014,-5.329070518200751e-15,24.53941869314545,-66.26734742387276,0.4369425775485069,3.552713678800501e-15,5.329070518200751e-15,0.0,24.539418693145453,-66.26734742387279,0.43694257754850696,-2.842170943040401e-14,0.0
