elapsed_s,raw_sensor_z_integral,installation_and_3d_rotation,saved_gyro_bias_effect,contact_update_rotation_effect,actual_native_yaw_increment,contact_switch_intervals
51,90.59727172220953,0.18787303111411074,-21.032872429235518,-15.441502362707881,54.31076996137778,13
52,90.86430548628118,0.17191022435883552,-21.332091007641154,-4.361299803058704,65.3428248999378,11
53,91.83354650761734,0.19521928723118281,-21.549101335107665,6.605620081235645,77.08528454097417,11
54,92.42142192612394,0.16181795219187578,-21.69504776935917,14.481325874670343,85.36951798362472,7
55,90.63018021670057,0.15295735874276672,-21.787989536694482,5.500958116881515,74.49610615562813,9
56,99.57892134727244,0.07222737585073968,-21.968635173736303,5.231380348193835,82.91389389757843,13
57,92.69302678653244,0.08734946367934021,-22.142879884701152,5.344138597372238,75.98163496288088,9
58,92.48828861870554,0.09776209064721425,-22.33098825207402,3.144904781638156,73.39996723891505,11
59,95.39812333470225,0.06496129942897011,-22.542701954911088,-0.40048387042495703,72.51989880879287,10
60,94.01529947205117,0.08028217107664498,-22.792494936562676,-7.656146045503107,63.64694066105942,14
61,92.33426392061064,0.0996377780679365,-23.094195581461385,-13.272735873576394,56.06697024363844,12
62,91.61452121926236,0.15655077725124572,-23.41178484457098,-12.300423103508027,56.058864048432405,9
63,89.7456364699101,0.20819301910631727,-23.702902578976328,-5.907555959665264,60.34337095037234,13
64,94.43678554485189,0.176558037620697,-23.952754115041714,-0.7359822767191834,69.92460719070922,12
65,96.85057909546546,0.09009572151544398,-24.18237223286812,0.4057233564471031,73.16402594055762,12
66,97.18167856343942,0.13407562187929306,-24.40577216576665,-1.4141112877394535,71.4958707318104,11
67,95.5313407222319,0.1949206283395638,-24.651445720998773,-4.508418814220265,66.56639681535034,12
68,94.06292273101482,0.21624428117384975,-24.925621040967883,-9.112373112161372,60.2411728590571,13
69,93.08726410747964,0.1837821248588581,-25.233203723912872,-14.432578030879945,53.60526447754356,10
70,91.94276241575804,0.44082379050855014,-25.58181082735183,-22.374556558863652,44.4272188200486,19
71,91.05778412924626,0.08677668735739008,-25.978413324926734,-29.995002125386097,35.17114536628821,11
72,95.60799154259104,0.10438222510765394,-26.437988933945377,-37.744772672582954,31.52961216116751,12
73,94.42414780253384,0.10709802191141526,-26.946562597282124,-45.529754402341695,22.054928824818692,10
74,93.17497144992068,0.10995025712070472,-27.499067905656425,-51.907189212358624,13.878664589023415,7
75,93.06295128637515,0.09658141176768492,-28.095592426535255,-59.36542176726913,5.698518504335576,12
76,92.2450046334752,0.10519550913185105,-28.742655856000667,-67.86711196462005,-4.2595676780166105,10
77,90.88897509324983,0.10584853571127567,-29.44486656098492,-76.86590684014475,-15.315949772171354,14
78,90.71130369596919,0.07737545592772616,-30.204487705629617,-86.04638974078132,-25.46219829451684,12
79,91.52525356890446,0.05062885551663021,-31.01712899458858,-93.41058199751004,-32.85182856768046,12
80,93.7958801752662,0.054005607571679826,-31.870592303973694,-98.46078357106168,-36.48149009220051,12
81,93.92053784063653,-0.00016311028438881214,-32.74169611660629,-100.3289261285219,-39.15024751477896,11
82,94.51084288735353,0.04455624668053326,-33.61287887300336,-97.49356227871444,-36.551042017686775,11
83,94.20463739709996,0.04035047777537615,-34.45316015188387,-90.88794803460813,-31.096120311619423,12
84,93.73002921045257,0.06017636386509162,-35.24149773817673,-80.94326889277686,-22.39456105663848,8
85,93.84225484736955,0.08491276322777108,-35.96993703397803,-72.43673774409102,-14.479507167474345,10
86,98.02481264307335,0.09143250900431671,-36.70641714935056,-81.33365255228188,-19.92382454955744,10
87,92.30752217418846,0.0916011734679461,-37.47819875823257,-83.86222035816738,-28.94129576874603,11
88,90.77654560762176,0.05846422825319869,-38.253368708241354,-82.74691196933689,-30.16527084170537,14
89,89.56154776395681,0.06781582439543005,-39.011438704671896,-78.53290900149803,-27.914984117819834,11
90,89.62949822569043,0.11991068081752754,-39.73666059583306,-71.94882220683681,-21.936073896163887,10
91,90.51893182908324,0.11589960166422425,-40.41399537957752,-62.222947279317154,-12.002111228149342,12
92,93.54456769764211,0.12085479839381508,-41.03378053018408,-52.71548758997789,-0.08384562412803476,10
93,97.8183905488336,0.048638572317191264,-41.602902407354385,-45.88618264385863,10.377944069935566,15
94,96.7875783220161,0.017043544920524734,-42.14630586054332,-44.222643807941,10.435672198450064,12
95,96.7976855112706,-0.019712872568951184,-42.700341800701324,-48.29051928887617,5.787111549122155,14
96,95.78465943950947,-0.14934141296305364,-43.285256177357645,-54.56287872483169,-2.212816875644622,11
97,102.30805698899219,-0.0414448658425213,-43.918184924094646,-65.15648305134023,-6.808055852286909,12
98,102.93686105199191,-0.0008148677942966254,-44.6138991988368,-77.09043647465249,-18.76828948929313,11
