case_id,family,type,seed,method,config,yaw_rmse_deg,horizontal_rmse_m,up_rmse_m,yaw_p95_deg,failure_class,pre_failure_yaw,pre_failure_h,pre_failure_up,input_identity_note,source_run_dir,output_sha256
D57_seed_04,时间戳,D57,seed_04,LC01,LIT,3.0910828817591693,0.3160084915401855,0.05034603621967664,5.774237799293942,NONE,,,,仅两台位置历元移动；v3 LegSA 有效航向为 0，暴露不同,$HX03/RUNS/BY2__LC01__LIT__D57_seed_04__seed_04,e8edbd42aab2e1d289baf7dc76ef3bfff62d58ee44d64f57e9aab663aed445f9
D57_seed_04,时间戳,D57,seed_04,EXT05C,LIT,60.965863842426394,0.21687337327270945,0.055879423463176404,83.10679811748983,NONE,,,,仅两台位置历元移动；v3 LegSA 有效航向为 0，暴露不同,$HX03/RUNS/BY2__EXT05C__LIT__D57_seed_04__seed_04,46425b4e48dbf56c218878712692ea18c17d12ba8b16139f734f6980af9ed042
D57_seed_05,时间戳,D57,seed_05,LC01,LIT,2.9698916272313447,0.12547753853870183,0.0505345494800762,4.9113445347075055,NONE,,,,仅两台位置历元移动；v3 LegSA 有效航向为 0，暴露不同,$HX03/RUNS/BY2__LC01__LIT__D57_seed_05__seed_05,f670661b43cbc00605fe1ad0eea0c1e3aaa3ba5f05e7dca227d9bb65b3bce91c
D57_seed_05,时间戳,D57,seed_05,EXT05C,LIT,22.47928422156854,0.17018722749383833,0.056101540690155625,31.13551477415359,NONE,,,,仅两台位置历元移动；v3 LegSA 有效航向为 0，暴露不同,$HX03/RUNS/BY2__EXT05C__LIT__D57_seed_05__seed_05,aa8f51890656fe737af3dc3ed74ac62a76a83aa320157f6563a3bf7701f7ddf2
D57_seed_06,时间戳,D57,seed_06,LC01,LIT,2.966459466941082,0.16305747443789007,0.050313042784530096,4.916277889703483,NONE,,,,仅两台位置历元移动；v3 LegSA 有效航向为 0，暴露不同,$HX03/RUNS/BY2__LC01__LIT__D57_seed_06__seed_06,4e1ac32e07cc4ebb3b021d51f726a44d5541a265dddd5f0f9d72e793af69f78c
D57_seed_06,时间戳,D57,seed_06,EXT05C,LIT,28.610673514087143,0.23200337854915049,0.05577685932222396,40.849391685010346,NONE,,,,仅两台位置历元移动；v3 LegSA 有效航向为 0，暴露不同,$HX03/RUNS/BY2__EXT05C__LIT__D57_seed_06__seed_06,cd6e4663e2b2f68f8f4709f8a1105f314acd833411b47de0e3d4227eb2f74921
D57_seed_07,时间戳,D57,seed_07,LC01,LIT,2.9778159453181097,0.1825611392315566,0.049804796882355784,4.986854639602786,NONE,,,,仅两台位置历元移动；v3 LegSA 有效航向为 0，暴露不同,$HX03/RUNS/BY2__LC01__LIT__D57_seed_07__seed_07,e7b0fa320c7861299a2a06baf4ff8d43b664b7e66cb1ebe0f7d9babf4be1d036
D57_seed_07,时间戳,D57,seed_07,EXT05C,LIT,19.361007658493254,0.13976929392027385,0.055618858233919787,29.31513108505396,NONE,,,,仅两台位置历元移动；v3 LegSA 有效航向为 0，暴露不同,$HX03/RUNS/BY2__EXT05C__LIT__D57_seed_07__seed_07,cbdb5e6f946831e82a2d5cf1a858d8d96fc3758b177eb1474a90763e33536503
D57_seed_08,时间戳,D57,seed_08,LC01,LIT,3.0549451658999858,0.2890125915146336,0.05046154880889912,5.550675280850609,NONE,,,,仅两台位置历元移动；v3 LegSA 有效航向为 0，暴露不同,$HX03/RUNS/BY2__LC01__LIT__D57_seed_08__seed_08,5cea5db5af51d6622811e4b31bb8de3203d341407393724356cd00e24cfedd24
D57_seed_08,时间戳,D57,seed_08,EXT05C,LIT,60.149621209120006,0.2051834832117606,0.055990167900629925,86.93212763532725,NONE,,,,仅两台位置历元移动；v3 LegSA 有效航向为 0，暴露不同,$HX03/RUNS/BY2__EXT05C__LIT__D57_seed_08__seed_08,c1c3431681eca3d4856b2b222437434a18bc5385f896812727664d927575f4d1
D62_10s_seed_00,A2,D62,seed_00,LC01,LIT,2.9987564702903406,0.42206179443531716,1.1937072097618933,4.968141341576635,NONE,,,,窗内两台无效；与同种子同时长 A1 输入相同，另列 A1 等价行,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_00__seed_00,ebfd30313596f67b3cc45f524b891b55a6aada968083d2186cbd0d9c70f77c12
D61_10s_seed_00,A1等价报告,D61,seed_00,LC01,LIT,2.9987564702903406,0.42206179443531716,1.1937072097618933,4.968141341576635,NONE,,,,与 A2 主行同一运行；该方法两台均无效，A1 输入相同；非独立运行,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_00__seed_00,ebfd30313596f67b3cc45f524b891b55a6aada968083d2186cbd0d9c70f77c12
D62_10s_seed_00,A2,D62,seed_00,EXT05C,LIT,11.625496291544621,0.22132724259266895,1.2487853431698552,16.807845981324682,NONE,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D62_10s_seed_00__seed_00,a925e5f8cf9cad2b4f09e2d6b5c4288466f129c516bbc682dc3dcbd52c499ee5
D62_10s_seed_00,A2,D62,seed_00,LC01-BR,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,改动过的 LC01；仅 A2 补充行；故障窗仅相对量测更新,$HX03/RUNS/BY2__LC01-BR__LIT__D62_10s_seed_00__seed_00,e773ee0634c9ac67dd20ccbf635904fbde2dbfb8c9dc4129097c82742f75cdee
D62_10s_seed_01,A2,D62,seed_01,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,窗内两台无效；与同种子同时长 A1 输入相同，另列 A1 等价行,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_01__seed_01,f5778614570dfdadfe9ec8fbf78946d7ab950267be2671fa71583716d7e375b4
D61_10s_seed_01,A1等价报告,D61,seed_01,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,与 A2 主行同一运行；该方法两台均无效，A1 输入相同；非独立运行,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_01__seed_01,f5778614570dfdadfe9ec8fbf78946d7ab950267be2671fa71583716d7e375b4
D62_10s_seed_01,A2,D62,seed_01,EXT05C,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D62_10s_seed_01__seed_01,9269b85171a2e61b536d18b4713b6b39d5f1bbec14da89c4af76e3b57cd08e34
D62_10s_seed_01,A2,D62,seed_01,LC01-BR,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,改动过的 LC01；仅 A2 补充行；故障窗仅相对量测更新,$HX03/RUNS/BY2__LC01-BR__LIT__D62_10s_seed_01__seed_01,8e0d8f0b5cca77216a4b670ccb25cb52f008c1e4eb2b64524bb9ca51424378eb
D62_10s_seed_02,A2,D62,seed_02,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,窗内两台无效；与同种子同时长 A1 输入相同，另列 A1 等价行,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_02__seed_02,ce536511fe89bb0762c3231bd76803ffdadfab24a8f692ab010236a1b8b5d98a
D61_10s_seed_02,A1等价报告,D61,seed_02,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,与 A2 主行同一运行；该方法两台均无效，A1 输入相同；非独立运行,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_02__seed_02,ce536511fe89bb0762c3231bd76803ffdadfab24a8f692ab010236a1b8b5d98a
D62_10s_seed_02,A2,D62,seed_02,EXT05C,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D62_10s_seed_02__seed_02,96da662bcf73c0cef813a923e2af75effb7f8e3eb5ec0dcf84c957d78a060f63
D62_10s_seed_02,A2,D62,seed_02,LC01-BR,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,改动过的 LC01；仅 A2 补充行；故障窗仅相对量测更新,$HX03/RUNS/BY2__LC01-BR__LIT__D62_10s_seed_02__seed_02,e71d32ac4b93c98db8a1baec10cd3b304a11053c9fcab5ea0b042dc5434e4c48
D62_10s_seed_03,A2,D62,seed_03,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,窗内两台无效；与同种子同时长 A1 输入相同，另列 A1 等价行,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_03__seed_03,7b34fd40669dcd30ab43dd2b84932b5766acc25181feac472de25f61a17e2277
D61_10s_seed_03,A1等价报告,D61,seed_03,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,与 A2 主行同一运行；该方法两台均无效，A1 输入相同；非独立运行,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_03__seed_03,7b34fd40669dcd30ab43dd2b84932b5766acc25181feac472de25f61a17e2277
D62_10s_seed_03,A2,D62,seed_03,EXT05C,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D62_10s_seed_03__seed_03,4d1afc682d771c271c6d0015145c2e1312ff098bf083d38ebb7295f2ea87b741
D62_10s_seed_03,A2,D62,seed_03,LC01-BR,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,改动过的 LC01；仅 A2 补充行；故障窗仅相对量测更新,$HX03/RUNS/BY2__LC01-BR__LIT__D62_10s_seed_03__seed_03,abfb45d47b2f350ef9867dd3293771ec8f91c1982d08d32f694dfcad0bd493cd
D62_10s_seed_04,A2,D62,seed_04,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,窗内两台无效；与同种子同时长 A1 输入相同，另列 A1 等价行,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_04__seed_04,384b4a61ba320acaf0dbec6ac896bada2007a015a4ded0fbb50d7d593190a700
D61_10s_seed_04,A1等价报告,D61,seed_04,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,与 A2 主行同一运行；该方法两台均无效，A1 输入相同；非独立运行,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_04__seed_04,384b4a61ba320acaf0dbec6ac896bada2007a015a4ded0fbb50d7d593190a700
D62_10s_seed_04,A2,D62,seed_04,EXT05C,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D62_10s_seed_04__seed_04,70d1ea076e9a6c89b85210a0be1c024181da60bef5f3082052c93cb1531201d2
D62_10s_seed_04,A2,D62,seed_04,LC01-BR,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,改动过的 LC01；仅 A2 补充行；故障窗仅相对量测更新,$HX03/RUNS/BY2__LC01-BR__LIT__D62_10s_seed_04__seed_04,485b4152ef096a363672bf005eb0adbbf48c52b00c60a20632b9e8ab339284e3
D62_10s_seed_05,A2,D62,seed_05,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,窗内两台无效；与同种子同时长 A1 输入相同，另列 A1 等价行,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_05__seed_05,710d5cf2aee20340811e24aff4e5f36084b5df2e14bfed1f0adf33c4a446ecf9
D61_10s_seed_05,A1等价报告,D61,seed_05,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,与 A2 主行同一运行；该方法两台均无效，A1 输入相同；非独立运行,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_05__seed_05,710d5cf2aee20340811e24aff4e5f36084b5df2e14bfed1f0adf33c4a446ecf9
D62_10s_seed_05,A2,D62,seed_05,EXT05C,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D62_10s_seed_05__seed_05,2a1d3ff8e76d3cbf1ca62527ca27f839e571a4a2817a2a040d4f0ba567650027
D62_10s_seed_05,A2,D62,seed_05,LC01-BR,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,改动过的 LC01；仅 A2 补充行；故障窗仅相对量测更新,$HX03/RUNS/BY2__LC01-BR__LIT__D62_10s_seed_05__seed_05,099d508ccdadf0bc008f904b36327399eaa00c299f4790b79fe3ea12408141b4
D62_10s_seed_06,A2,D62,seed_06,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,窗内两台无效；与同种子同时长 A1 输入相同，另列 A1 等价行,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_06__seed_06,c2ce324cfe0ba329545f90787f53663ccdb4b8af3b10b801538376be21efcb9a
D61_10s_seed_06,A1等价报告,D61,seed_06,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,与 A2 主行同一运行；该方法两台均无效，A1 输入相同；非独立运行,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_06__seed_06,c2ce324cfe0ba329545f90787f53663ccdb4b8af3b10b801538376be21efcb9a
D62_10s_seed_06,A2,D62,seed_06,EXT05C,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D62_10s_seed_06__seed_06,56fb50ef18ca3d00b0c4dffddc5347d3e07f0ebb352ec23ddf0a8382354a9f3e
D62_10s_seed_06,A2,D62,seed_06,LC01-BR,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,改动过的 LC01；仅 A2 补充行；故障窗仅相对量测更新,$HX03/RUNS/BY2__LC01-BR__LIT__D62_10s_seed_06__seed_06,eb5dbf467ac047de52f21d58e687b08b9046f3f565c191a6bc91a03c008dde7d
D62_10s_seed_07,A2,D62,seed_07,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,窗内两台无效；与同种子同时长 A1 输入相同，另列 A1 等价行,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_07__seed_07,9689c39b4e29d09f4aa36f637f87570edf97683ea17291e4b8da691a12ebcf21
D61_10s_seed_07,A1等价报告,D61,seed_07,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,与 A2 主行同一运行；该方法两台均无效，A1 输入相同；非独立运行,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_07__seed_07,9689c39b4e29d09f4aa36f637f87570edf97683ea17291e4b8da691a12ebcf21
D62_10s_seed_07,A2,D62,seed_07,EXT05C,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D62_10s_seed_07__seed_07,9199d12ea7646ad85f441b0e8c172b4a1d46789013adcf4408b106be41320c96
D62_10s_seed_07,A2,D62,seed_07,LC01-BR,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,改动过的 LC01；仅 A2 补充行；故障窗仅相对量测更新,$HX03/RUNS/BY2__LC01-BR__LIT__D62_10s_seed_07__seed_07,ebdf38100b0eb39e544afb13cdb49fa4b7316cd7a937810b990305a21990ca58
D62_10s_seed_08,A2,D62,seed_08,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,窗内两台无效；与同种子同时长 A1 输入相同，另列 A1 等价行,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_08__seed_08,2bc5153d928665aab195678ac09e7967a36718f092ff91517ef2adfae19acba3
D61_10s_seed_08,A1等价报告,D61,seed_08,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,与 A2 主行同一运行；该方法两台均无效，A1 输入相同；非独立运行,$HX03/RUNS/BY2__LC01__LIT__D62_10s_seed_08__seed_08,2bc5153d928665aab195678ac09e7967a36718f092ff91517ef2adfae19acba3
D62_10s_seed_08,A2,D62,seed_08,EXT05C,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D62_10s_seed_08__seed_08,fc6809f80016489034e259c57c67b3facc4b5207caf514504ccd585415330c8e
D62_10s_seed_08,A2,D62,seed_08,LC01-BR,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,改动过的 LC01；仅 A2 补充行；故障窗仅相对量测更新,$HX03/RUNS/BY2__LC01-BR__LIT__D62_10s_seed_08__seed_08,3f2fa1ee46a6496acdd7c5ea762ab442ecdb6ba51e86a597a12ea1a9c5d7b0dc
D62_20s_seed_00,A2,D62,seed_00,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,窗内两台无效；与同种子同时长 A1 输入相同，另列 A1 等价行,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_00__seed_00,c0acdfc549f2f4b7b223057300937f4400f1edfc367328fa4876af1ace9b5857
D61_20s_seed_00,A1等价报告,D61,seed_00,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,与 A2 主行同一运行；该方法两台均无效，A1 输入相同；非独立运行,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_00__seed_00,c0acdfc549f2f4b7b223057300937f4400f1edfc367328fa4876af1ace9b5857
D62_20s_seed_00,A2,D62,seed_00,EXT05C,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_00__seed_00,dee8c72d0562a3db32b13ab95ba711bc6c45a765edcba765ce9851e450bea6f2
D62_20s_seed_00,A2,D62,seed_00,LC01-BR,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,改动过的 LC01；仅 A2 补充行；故障窗仅相对量测更新,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_00__seed_00,8f7763b6284f2bb79efce0c8ecbec574659e86c1b73e4bcb5481debf4d0d0714
D62_20s_seed_01,A2,D62,seed_01,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,窗内两台无效；与同种子同时长 A1 输入相同，另列 A1 等价行,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_01__seed_01,b8fda97fbe7619600845c9abc96137acef0dad528da4f202889c3ed8525c4f70
D61_20s_seed_01,A1等价报告,D61,seed_01,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,与 A2 主行同一运行；该方法两台均无效，A1 输入相同；非独立运行,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_01__seed_01,b8fda97fbe7619600845c9abc96137acef0dad528da4f202889c3ed8525c4f70
D62_20s_seed_01,A2,D62,seed_01,EXT05C,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_01__seed_01,9608de0ebde7c5afbabd6c3762712cb93da4c80179f8d6ec46d90f6963f591da
D62_20s_seed_01,A2,D62,seed_01,LC01-BR,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,改动过的 LC01；仅 A2 补充行；故障窗仅相对量测更新,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_01__seed_01,03e22dc01bb82a8963f463574d38d54a22d2fd5aa47dbbe1cd61373bb1c65c7a
D62_20s_seed_02,A2,D62,seed_02,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,窗内两台无效；与同种子同时长 A1 输入相同，另列 A1 等价行,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_02__seed_02,007257ef45a424ccaba9c407bcd9d46ea22884e05d9804265c257441b0c1d061
D61_20s_seed_02,A1等价报告,D61,seed_02,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,与 A2 主行同一运行；该方法两台均无效，A1 输入相同；非独立运行,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_02__seed_02,007257ef45a424ccaba9c407bcd9d46ea22884e05d9804265c257441b0c1d061
D62_20s_seed_02,A2,D62,seed_02,EXT05C,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_02__seed_02,41cd7516e17f8889570db2b4a97565dc8ab5ce89e7816d599ed18608871446ad
D62_20s_seed_02,A2,D62,seed_02,LC01-BR,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,改动过的 LC01；仅 A2 补充行；故障窗仅相对量测更新,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_02__seed_02,f92f17a9136f16e2081628ebbd8a4ae195dc1d24dade346311529e320210a408
D62_20s_seed_03,A2,D62,seed_03,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,窗内两台无效；与同种子同时长 A1 输入相同，另列 A1 等价行,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_03__seed_03,319a6a5d6d793b2b50d9fb77f41ca457d18a8ca4a0ec335aa1f94dd1d513227d
D61_20s_seed_03,A1等价报告,D61,seed_03,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,与 A2 主行同一运行；该方法两台均无效，A1 输入相同；非独立运行,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_03__seed_03,319a6a5d6d793b2b50d9fb77f41ca457d18a8ca4a0ec335aa1f94dd1d513227d
D62_20s_seed_03,A2,D62,seed_03,EXT05C,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_03__seed_03,a7cb296d5bba6a2a092c9bed3664ffbb6ac56b682b380c7535737876a51a7d40
D62_20s_seed_03,A2,D62,seed_03,LC01-BR,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,改动过的 LC01；仅 A2 补充行；故障窗仅相对量测更新,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_03__seed_03,d32ee622ca4d2b6e1ca1160607f8b0d41db8a9678a3832180d03055414b6770e
D62_20s_seed_04,A2,D62,seed_04,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,窗内两台无效；与同种子同时长 A1 输入相同，另列 A1 等价行,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_04__seed_04,1484bfe0b776cfd8e0124968a2311b8be47827b522b28f19569f25192838bcd2
D61_20s_seed_04,A1等价报告,D61,seed_04,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,与 A2 主行同一运行；该方法两台均无效，A1 输入相同；非独立运行,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_04__seed_04,1484bfe0b776cfd8e0124968a2311b8be47827b522b28f19569f25192838bcd2
D62_20s_seed_04,A2,D62,seed_04,EXT05C,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_04__seed_04,c6b060cdcfbcb20c658196b535516c2a20c7739499ab3ea4cd39f5b2d51c9dba
D62_20s_seed_04,A2,D62,seed_04,LC01-BR,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,改动过的 LC01；仅 A2 补充行；故障窗仅相对量测更新,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_04__seed_04,b07036b4b6f28940fef376e7ac97e73e3ceb657fc03cb46f319a30d74f828ef6
D62_20s_seed_05,A2,D62,seed_05,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,窗内两台无效；与同种子同时长 A1 输入相同，另列 A1 等价行,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_05__seed_05,a2fd4374da36a01c152106d87972f54c5429900e856344ef880f4326ae7a5c2a
D61_20s_seed_05,A1等价报告,D61,seed_05,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,与 A2 主行同一运行；该方法两台均无效，A1 输入相同；非独立运行,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_05__seed_05,a2fd4374da36a01c152106d87972f54c5429900e856344ef880f4326ae7a5c2a
D62_20s_seed_05,A2,D62,seed_05,EXT05C,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_05__seed_05,e0fed213712a328bb8a1c5628aa40622343a966393759069e788384737ae76bb
D62_20s_seed_05,A2,D62,seed_05,LC01-BR,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,改动过的 LC01；仅 A2 补充行；故障窗仅相对量测更新,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_05__seed_05,33d1efea5e1bbc84edfb7a56ae440850e4b110cb310e0ee7626fe311e9eed3e1
D62_20s_seed_06,A2,D62,seed_06,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,窗内两台无效；与同种子同时长 A1 输入相同，另列 A1 等价行,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_06__seed_06,6b6b580ecd50b50d5a2ef80c52fa10012a041d62f6b25206ecc63c51b72be492
D61_20s_seed_06,A1等价报告,D61,seed_06,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,与 A2 主行同一运行；该方法两台均无效，A1 输入相同；非独立运行,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_06__seed_06,6b6b580ecd50b50d5a2ef80c52fa10012a041d62f6b25206ecc63c51b72be492
D62_20s_seed_06,A2,D62,seed_06,EXT05C,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_06__seed_06,1141ce9a480d438fafe8a1c1f9e4fef9333dc662ba9e795419a42b751de7e4ea
D62_20s_seed_06,A2,D62,seed_06,LC01-BR,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,改动过的 LC01；仅 A2 补充行；故障窗仅相对量测更新,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_06__seed_06,1650fe61489cc9a27c537bdd938633538b658c6d04af9cc1a84ae3ab0cc5ae8c
D62_20s_seed_07,A2,D62,seed_07,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,窗内两台无效；与同种子同时长 A1 输入相同，另列 A1 等价行,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_07__seed_07,d4ff0adadcf3e3d54543434e97034f18b79d2b790b4657a4fcf82abb97ab1b77
D61_20s_seed_07,A1等价报告,D61,seed_07,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,与 A2 主行同一运行；该方法两台均无效，A1 输入相同；非独立运行,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_07__seed_07,d4ff0adadcf3e3d54543434e97034f18b79d2b790b4657a4fcf82abb97ab1b77
D62_20s_seed_07,A2,D62,seed_07,EXT05C,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_07__seed_07,a69319c29fce947e9876e80be3a8cef5bc9e79111b061b429f3b82156635a92d
D62_20s_seed_07,A2,D62,seed_07,LC01-BR,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,改动过的 LC01；仅 A2 补充行；故障窗仅相对量测更新,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_07__seed_07,cfb96364ad1d5dc103c014cae25d75e33f47ca01fb045cc3385c8d45f5e068d0
D62_20s_seed_08,A2,D62,seed_08,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,窗内两台无效；与同种子同时长 A1 输入相同，另列 A1 等价行,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_08__seed_08,a3f998bb05f4292cc20a8e4251516c7e3230b8155884d1c226e0f6b9dc10d4b9
D61_20s_seed_08,A1等价报告,D61,seed_08,LC01,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,与 A2 主行同一运行；该方法两台均无效，A1 输入相同；非独立运行,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_08__seed_08,a3f998bb05f4292cc20a8e4251516c7e3230b8155884d1c226e0f6b9dc10d4b9
D62_20s_seed_08,A2,D62,seed_08,EXT05C,LIT,,,,,UNAVAILABLE_EVALUATION_FAILED,,,,,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_08__seed_08,886df6c270345b46b785d904ce714536dc93899dd5ca0beaf6e781b615930e4a
