elapsed_s,err_e_m,err_n_m,err_u_m,horizontal_error_m,reference_path_m
234.0,1.8988927082223903,3.8054562708662303,-7.687946775203666,4.25291558190558,282.84522135520535
235.0,1.8548237441868196,3.8167757506126136,-7.698465907859001,4.243600859230718,283.9460745799771
236.0,1.5391541079433726,3.787739946183045,-7.819808810176588,4.088516756466787,285.1004338376947
237.0,1.5628839986013991,3.810609527351687,-7.821354628917559,4.118658927737006,286.07003600239074
238.0,1.4549582255880074,3.734609326399365,-7.852384902607074,4.0080182458461096,287.2882875787132
239.0,1.3586725822106773,3.665028633328845,-7.905907507988519,3.9087627286356654,288.56207550463483
240.0,1.2443005916487833,3.6157146617452938,-7.904658082544572,3.823830079584787,289.84177458027455
241.0,1.1212293941509932,3.575735088055005,-7.959504098960956,3.747404004675228,291.05821939190406
242.0,1.0786673539757468,3.513484435479633,-7.958635619274565,3.675336193995139,292.122580562823
243.0,0.9985665137643069,3.4542173891149375,-8.008849994399808,3.595657499495109,293.2604144806285
244.0,0.9269793053225976,3.365892127186534,-8.038196531738249,3.4912061589589145,294.3962512296485
245.0,0.8665191683844258,3.266138643101158,-8.111099712231795,3.3791296372196657,295.5745941597698
246.0,0.8356390195612455,3.1668709086779003,-8.124535358866158,3.275265473704944,296.73626776501953
247.0,0.7859754261638878,3.1838368619410318,-8.143763913073762,3.2794167978450104,297.8036413130899
248.0,0.7637347479818635,3.071583622185422,-8.15843339846948,3.165109273524792,299.0122143184237
249.0,0.7083446135285731,2.9852435413319185,-8.164933210027604,3.0681315311731465,300.19247812434224
250.0,0.6938008867020429,2.835124933398575,-8.207824201462945,2.9187828042468,301.37914521660355
251.0,0.6354798532183148,2.739777735433904,-8.26874244614535,2.8125107436996046,302.49177705240373
252.0,0.5809809424411085,2.6782305230156567,-8.339719862410098,2.740521408398861,303.5672080219205
253.0,0.5983025048219357,2.5819037365390507,-8.3426918950898,2.650319375477324,304.7357599684062
254.0,0.5833579086707861,2.5223126036291603,-8.347710465665795,2.5888930684822165,305.8614748750256
255.0,0.5394317645519626,2.4152479030548513,-8.351216029415044,2.474754343731616,307.0371264658597
256.0,0.5152996997078301,2.3132934921112813,-8.3763614727902,2.369991679555729,308.2109050592188
257.0,0.49526369799848524,2.2787000415781797,-8.386587442133104,2.3319005146111045,309.3187240487548
258.0,0.4134112594661197,2.212136720255426,-8.409940931192345,2.25043501096028,310.4018916209385
259.0,0.38250020721136924,2.165153517762324,-8.448110391807754,2.198680550692916,311.48048866380066
260.0,0.3309252431282559,2.0913751442752293,-8.451713409814824,2.1173949821966924,312.61543468817644
261.0,0.29633294912964736,2.0099199499284985,-8.498246357812146,2.0316474649555842,313.745838850847
262.0,0.25137846882374326,1.9243345862859655,-8.573494903267191,1.9406840893263766,314.88648245891227
263.0,0.2726236861224054,1.8186311582821233,-8.588899177813191,1.8389515937374603,316.06541263633034
264.0,0.21867441053127568,1.6940808644115997,-8.680457496674714,1.7081359644322092,317.181173501044
265.0,0.23754556421746287,1.6382824057774066,-8.758056369586559,1.6554144907421826,318.26970658561015
266.0,0.2289174279826911,1.508007205960471,-8.818885387326823,1.5252832268345826,319.4705977260757
267.0,0.2245178885489194,1.4185603111864449,-8.813110401753077,1.4362178242703467,320.6411638819119
268.0,0.19657705592099095,1.3519515067699697,-8.851716079573574,1.366168150548151,321.7701155700245
269.0,0.1847183440279636,1.2302149955261736,-8.857375797918595,1.24400554735013,322.86627725235695
270.0,0.13323093118125584,1.1169242859713595,-8.865428639265795,1.124842363007393,324.0254754888071
271.0,0.12465968129968896,1.0526651533625095,-8.96663091557411,1.0600207362337095,325.1068014397327
272.0,0.12008983676181062,0.9793862078216797,-9.016672331986083,0.9867212944721567,326.2297566376815
273.0,0.1273400596896006,0.8514831504051337,-9.007046465649704,0.860952406481103,327.37685219054146
274.0,0.12088303917270782,0.7896272893528877,-9.015270291638096,0.7988266177653442,328.4713109046748
