comparison,metric_name,scope,family,paired_sample_count,mean_delta_candidate_minus_reference,median_delta_candidate_minus_reference,std_delta,p10_delta,p90_delta,mean_ci95_low,mean_ci95_high,median_ci95_low,median_ci95_high,wilcoxon_p,wilcoxon_zero_policy,wilcoxon_approximation,win_count,tie_count,loss_count,win_rate,bootstrap_n,bootstrap_seed,bootstrap_policy,delta_definition,mean_relative_change_percent,median_relative_change_percent,seed_direction_consistency,worst_negative_case,best_positive_case,total_case_count,finite_metric_statistics_only,evaluator_version,source_table,source_table_row,source_sha256
F04_vs_A06,fault_window_horizontal_rmse_m,overall,ALL,45,-4.359209057732089,-0.02887942505137886,8.40783573145669,-20.491751555341807,0.0036903987130898503,-7.090967468929134,-2.096177239804423,-1.0219390871669276,-0.01116960203711237,4.5225266532767255e-07,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,36,0,9,0.8,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-14.497677385763579,-0.046172272015282345,0.8333333333333333,D61_30s_seed_01,D62_20s_seed_00,45,True,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,94,765dfa8a029e216a5e014305ce44ed5268cf0b9e9a76d52a57b76db76f6e82a0
F04_vs_A06,outage_end_horizontal_error_m,family,A1,27,-0.022014158767246488,-0.013668375752843076,0.03245133460847539,-0.07516586882876482,0.009268486174281066,-0.03496834056130649,-0.010507928076944397,-0.03241384619519749,0.0020710995034924906,0.00441385778107854,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,9,0.6666666666666666,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-0.015942691759443097,-0.01957752505357252,0.6666666666666666,D61_30s_seed_01,D61_30s_seed_02,27,True,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,95,765dfa8a029e216a5e014305ce44ed5268cf0b9e9a76d52a57b76db76f6e82a0
F04_vs_A06,outage_end_horizontal_error_m,family,A2,18,-31.19100264997546,-15.971134595412632,28.712775342272128,-72.54586904824598,-4.276114060314722,-44.714428574567734,-18.50207579988598,-56.792582590804564,-6.915448530501524,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-47.074148165162995,-50.80540872797776,1.0,D62_10s_seed_01,D62_20s_seed_00,18,True,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,96,765dfa8a029e216a5e014305ce44ed5268cf0b9e9a76d52a57b76db76f6e82a0
F04_vs_A06,outage_end_horizontal_error_m,overall,ALL,45,-12.489609555250533,-0.05719299803651268,23.726175870784648,-57.72501523137026,0.007973072842963806,-20.19429801706516,-6.052521877979949,-3.56838285940438,-0.02142897349128603,4.5225266532767255e-07,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,36,0,9,0.8,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-18.839224881120863,-0.03785965144191695,0.8333333333333333,D61_30s_seed_01,D62_20s_seed_00,45,True,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,97,765dfa8a029e216a5e014305ce44ed5268cf0b9e9a76d52a57b76db76f6e82a0
F04_vs_A07,fault_window_horizontal_rmse_m,family,A1,27,-0.24492199688628663,0.7047705660360748,9.999633836754644,-12.65226557302661,11.29482526118055,-4.293892452883164,3.384081955964957,-2.2534297949213027,3.8563828543282312,0.50881275927407,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10,0,17,0.37037037037037035,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,27.021332236176367,5.5075625378849775,0.6296296296296297,D61_30s_seed_05,D61_30s_seed_07,27,True,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,98,765dfa8a029e216a5e014305ce44ed5268cf0b9e9a76d52a57b76db76f6e82a0
F04_vs_A07,fault_window_horizontal_rmse_m,family,A2,18,-11.555050404604684,-5.167253588712693,14.07645126855769,-35.937555890301894,1.0488362654239596,-18.432927723542996,-5.474574388192211,-17.337130242446005,-1.79826839935743,0.00104522705078125,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,16,0,2,0.8888888888888888,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-8.951247169864754,-38.005615944986815,0.8888888888888888,D62_20s_seed_08,D62_20s_seed_07,18,True,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,99,765dfa8a029e216a5e014305ce44ed5268cf0b9e9a76d52a57b76db76f6e82a0
F04_vs_A07,fault_window_horizontal_rmse_m,overall,ALL,45,-4.768973359973646,-1.7405267096798926,13.036669795300936,-21.717280354150112,5.359094562027858,-8.737399340711455,-1.1057843275635681,-2.2897698245635567,0.4544445642065815,0.06917182945460382,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,26,0,19,0.5777777777777777,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,12.632300473759916,-5.573704374252661,0.7592592592592593,D61_30s_seed_05,D62_20s_seed_07,45,True,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,100,765dfa8a029e216a5e014305ce44ed5268cf0b9e9a76d52a57b76db76f6e82a0
F04_vs_A07,outage_end_horizontal_error_m,family,A1,27,-1.269318445401747,0.9790416289509647,19.64547997579068,-26.833518622981565,22.165459873282273,-9.253549136211781,5.839011399552986,-2.889982873572137,4.687861014025117,0.6567082485028964,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,12,0,15,0.4444444444444444,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,36.30539392089657,4.097880930749156,0.5555555555555556,D61_30s_seed_05,D61_30s_seed_07,27,True,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,101,765dfa8a029e216a5e014305ce44ed5268cf0b9e9a76d52a57b76db76f6e82a0
F04_vs_A07,outage_end_horizontal_error_m,family,A2,18,-34.10730296447944,-13.594053225099412,36.90731550769753,-97.28685619410851,-1.428663811197101,-51.914831897932174,-18.044629587061866,-55.815166639650215,-6.543615986241605,0.00019073486328125,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,17,0,1,0.9444444444444444,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-10.922993044549548,-44.234558935913,0.9444444444444444,D62_10s_seed_08,D62_20s_seed_06,18,True,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,102,765dfa8a029e216a5e014305ce44ed5268cf0b9e9a76d52a57b76db76f6e82a0
F04_vs_A07,outage_end_horizontal_error_m,overall,ALL,45,-14.404512253032825,-2.939859652323804,32.17494179990777,-61.27380038068407,10.969538392186292,-24.488298360996325,-5.497674672199214,-7.441345307989035,-0.10759639170679236,0.02260262156293103,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,29,0,16,0.6444444444444445,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,17.414039134718124,-9.620346556556324,0.75,D61_30s_seed_05,D62_20s_seed_06,45,True,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,103,765dfa8a029e216a5e014305ce44ed5268cf0b9e9a76d52a57b76db76f6e82a0
F04_vs_A08,fault_window_horizontal_rmse_m,family,A1,27,-0.18890271392928729,0.777929046824207,10.072149370829052,-12.57000033877534,11.476601682155103,-4.272744484545789,3.4750620565118484,-2.1787211420166717,3.7939622584196258,0.5243447221260569,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,11,0,16,0.4074074074074074,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,27.124007464742448,5.39268355439624,0.5925925925925926,D61_30s_seed_05,D61_30s_seed_07,27,True,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,104,765dfa8a029e216a5e014305ce44ed5268cf0b9e9a76d52a57b76db76f6e82a0
F04_vs_A08,fault_window_horizontal_rmse_m,family,A2,18,-11.529946245930827,-5.1289423010199116,14.08874602685838,-35.9748924772685,1.044957804152117,-18.41513205166655,-5.450940235712238,-17.326151549096252,-1.738612713997627,0.00104522705078125,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,16,0,2,0.8888888888888888,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-8.866833949179515,-37.82757096874259,0.8888888888888888,D62_20s_seed_08,D62_20s_seed_07,18,True,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,105,765dfa8a029e216a5e014305ce44ed5268cf0b9e9a76d52a57b76db76f6e82a0
F04_vs_A08,fault_window_horizontal_rmse_m,overall,ALL,45,-4.725320126729903,-1.7283278517697678,13.081844137102511,-21.677471054299836,5.378349035218203,-8.707665977771786,-1.0428895915281284,-2.3722817147341697,0.44989028151258115,0.0674620453805715,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,27,0,18,0.6,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,12.72767089917366,-5.685794161152022,0.7407407407407407,D61_30s_seed_05,D62_20s_seed_07,45,True,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,106,765dfa8a029e216a5e014305ce44ed5268cf0b9e9a76d52a57b76db76f6e82a0
F04_vs_A08,outage_end_horizontal_error_m,family,A1,27,-1.167079239710921,0.9690826677554005,19.778541056245576,-26.64769712664217,22.51344488839133,-9.190727482718273,6.015673592672703,-2.916936521661569,4.672950029966302,0.6394360218098059,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,12,0,15,0.4444444444444444,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,35.51474198594432,4.094011979933003,0.5555555555555556,D61_30s_seed_05,D61_30s_seed_07,27,True,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,107,765dfa8a029e216a5e014305ce44ed5268cf0b9e9a76d52a57b76db76f6e82a0
F04_vs_A08,outage_end_horizontal_error_m,family,A2,18,-34.06585355344338,-13.523889729277986,36.92740466736477,-97.18793134458792,-1.496998085358089,-51.89916437063601,-18.02150160885653,-55.732519339210214,-6.402325023910586,0.00019073486328125,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,17,0,1,0.9444444444444444,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-12.090203492378455,-44.10206492349322,0.9444444444444444,D62_10s_seed_08,D62_20s_seed_06,18,True,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,108,765dfa8a029e216a5e014305ce44ed5268cf0b9e9a76d52a57b76db76f6e82a0
F04_vs_A08,outage_end_horizontal_error_m,overall,ALL,45,-14.326588965203905,-3.2352682636563372,32.24789516074029,-61.30206579534066,10.979127831845165,-24.42630452782668,-5.3924994571797,-7.074318321899817,-0.07721309514004204,0.02260262156293103,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,29,0,16,0.6444444444444445,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,16.47276379461521,-10.130296372855469,0.75,D61_30s_seed_05,D62_20s_seed_06,45,True,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,109,765dfa8a029e216a5e014305ce44ed5268cf0b9e9a76d52a57b76db76f6e82a0
F04_vs_A09,fault_window_horizontal_rmse_m,family,A1,27,-0.2803448935068173,0.5166189173202209,9.885028116019924,-12.556140946456742,11.183829716248605,-4.274994759660741,3.288651333312112,-2.301059644233824,3.856419696480323,0.4935253774957197,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,11,0,16,0.4074074074074074,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,26.730815721786616,4.208720105548851,0.5925925925925926,D61_30s_seed_05,D61_30s_seed_07,27,True,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,110,765dfa8a029e216a5e014305ce44ed5268cf0b9e9a76d52a57b76db76f6e82a0
F04_vs_A09,fault_window_horizontal_rmse_m,family,A2,18,-11.639696417002979,-5.1680833963008315,14.11197963076661,-36.29341123215446,1.0497300719829314,-18.552030389003438,-5.537359937721164,-17.543365433093733,-1.868792539356992,0.00128936767578125,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,16,0,2,0.8888888888888888,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-9.270868368043482,-38.012670746173505,0.8888888888888888,D62_20s_seed_08,D62_20s_seed_07,18,True,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,111,765dfa8a029e216a5e014305ce44ed5268cf0b9e9a76d52a57b76db76f6e82a0
F04_vs_A09,fault_window_horizontal_rmse_m,overall,ALL,45,-4.824085502905283,-1.733933305560294,13.00983567308275,-21.863982210575436,5.071164855558247,-8.791766649214885,-1.1726344114268206,-2.4722370526739255,0.4578512106356687,0.06917182945460382,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,27,0,18,0.6,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,12.330142085854577,-5.489517880125415,0.7407407407407407,D61_30s_seed_05,D62_20s_seed_07,45,True,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,112,765dfa8a029e216a5e014305ce44ed5268cf0b9e9a76d52a57b76db76f6e82a0
F04_vs_A09,outage_end_horizontal_error_m,family,A1,27,-1.336405136152294,0.9867961732838157,19.429398573498982,-26.764276911097895,21.94300883624841,-9.224427243075633,5.696955286823446,-3.1829822707755966,5.317520457190994,0.6394360218098059,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,12,0,15,0.4444444444444444,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,35.5136332194929,3.7300203776021204,0.5555555555555556,D61_30s_seed_05,D61_30s_seed_07,27,True,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,113,765dfa8a029e216a5e014305ce44ed5268cf0b9e9a76d52a57b76db76f6e82a0
F04_vs_A09,outage_end_horizontal_error_m,family,A2,18,-34.26866837369305,-13.588914690059013,36.99262310005713,-98.02458994133454,-1.4184066609292683,-52.10203857369155,-18.158188835276892,-56.33247087027512,-6.613824719324596,0.00019073486328125,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,17,0,1,0.9444444444444444,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-11.982894879345553,-44.23088499567835,0.9444444444444444,D62_10s_seed_08,D62_20s_seed_06,18,True,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,114,765dfa8a029e216a5e014305ce44ed5268cf0b9e9a76d52a57b76db76f6e82a0
F04_vs_A09,outage_end_horizontal_error_m,overall,ALL,45,-14.509310431168595,-4.075487296166415,32.15852505562228,-60.57443145378319,10.790390069209012,-24.623754987488166,-5.631867082748943,-7.530850196986641,-0.17303676963969394,0.020059363204795747,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,29,0,16,0.6444444444444445,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,16.51502197995752,-9.558077085493926,0.75,D61_30s_seed_05,D62_20s_seed_06,45,True,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,115,765dfa8a029e216a5e014305ce44ed5268cf0b9e9a76d52a57b76db76f6e82a0
F04_vs_F03,fault_window_horizontal_rmse_m,family,A1,27,-0.2788323051294036,0.5475337809201317,9.888373127684375,-12.565208622940258,11.182245974917619,-4.275979462440271,3.291462491363129,-2.295465823428204,3.8597034309525853,0.4935253774957197,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,11,0,16,0.4074074074074074,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,26.721305397199664,4.47183552473195,0.5925925925925926,D61_30s_seed_05,D61_30s_seed_07,27,True,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,116,765dfa8a029e216a5e014305ce44ed5268cf0b9e9a76d52a57b76db76f6e82a0
F04_vs_F03,fault_window_horizontal_rmse_m,family,A2,18,-11.63466781805112,-5.165190791834856,14.10993284824705,-36.29002500221729,1.0506083052416253,-18.54511250200065,-5.532692642591653,-17.540273189076395,-1.8686013895396103,0.00128936767578125,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,16,0,2,0.8888888888888888,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,-9.241452169737746,-37.99937684422794,0.8888888888888888,D62_20s_seed_08,D62_20s_seed_07,18,True,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,117,765dfa8a029e216a5e014305ce44ed5268cf0b9e9a76d52a57b76db76f6e82a0
F04_vs_F03,fault_window_horizontal_rmse_m,overall,ALL,45,-4.821166510298091,-1.73382749436926,13.009736196686344,-21.831900493453546,5.063280798777197,-8.79012048652206,-1.1686987165781573,-2.440199048510708,0.4582824013289013,0.06917182945460382,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,27,0,18,0.6,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,12.336202370424694,-5.478633867259577,0.7407407407407407,D61_30s_seed_05,D62_20s_seed_07,45,True,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_SUMMARY.csv,118,765dfa8a029e216a5e014305ce44ed5268cf0b9e9a76d52a57b76db76f6e82a0
