comparison,metric_name,scope,family,paired_sample_count,total_case_count,mean_delta_candidate_minus_reference,median_delta_candidate_minus_reference,mean_ci95_low,mean_ci95_high,median_ci95_low,median_ci95_high,win_count,tie_count,loss_count,win_rate,wilcoxon_p,wilcoxon_zero_policy,wilcoxon_approximation,bootstrap_n,bootstrap_seed,bootstrap_policy,delta_definition,failure_aware_comparable_count,failure_aware_win_count,failure_aware_loss_count,failure_aware_tie_count,failure_aware_win_rate,failure_aware_win_rate_denominator,all_registered_case_win_rate_sensitivity,all_registered_case_denominator,both_algorithm_failure_count,candidate_algorithm_failure_count,reference_algorithm_failure_count,technical_missing_count,evaluation_suspect_count,finite_metric_unavailable_count,denominator_policy,evaluator_version,source_table,source_table_row,source_sha256,failure_source_table,failure_source_table_row,failure_source_sha256
F04_vs_F01,up_rmse_m,family,A2,18,18,0.02781144351305884,0.013371949263695379,-0.059527330632818225,0.10647063117214406,-0.004263948400888812,0.05910118459068292,6,0,12,0.3333333333333333,0.15404510498046875,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,18,6,12,0,0.3333333333333333,18,0.3333333333333333,18,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/PAIRWISE_SUMMARY.csv,39,b31b250a5af7fee5cc5b9a0e078f79ce52a51266daa400c9d7db8de3cba9a2ae,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,39,80b8860c4a418e82f60b7ec01f19b3234aa5fecd889a0e1e7dc5ad6c39f29ff5
F04_vs_F01,yaw_rmse_deg,family,A1,27,27,-5.728783049848916,-5.8211588188103445,-5.871972432140387,-5.574382440955411,-5.942494930308932,-5.519618521679722,27,0,0,1.0,5.9344232634363165e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,27,27,0,0,1.0,27,1.0,27,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/PAIRWISE_SUMMARY.csv,41,b31b250a5af7fee5cc5b9a0e078f79ce52a51266daa400c9d7db8de3cba9a2ae,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,41,80b8860c4a418e82f60b7ec01f19b3234aa5fecd889a0e1e7dc5ad6c39f29ff5
F04_vs_F01,yaw_rmse_deg,family,A2,18,18,-5.823115764766568,-5.848073183441254,-5.950503471880713,-5.680222646423545,-5.997449774089288,-5.769535958960964,18,0,0,1.0,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,18,18,0,0,1.0,18,1.0,18,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/PAIRWISE_SUMMARY.csv,42,b31b250a5af7fee5cc5b9a0e078f79ce52a51266daa400c9d7db8de3cba9a2ae,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,42,80b8860c4a418e82f60b7ec01f19b3234aa5fecd889a0e1e7dc5ad6c39f29ff5
F04_vs_F02,fault_window_horizontal_rmse_m,family,A1,27,27,-0.5365111968857185,0.10872625628834598,-4.551051536434034,3.0454826085681184,-1.9235421376220074,2.7956753225522704,13,0,14,0.48148148148148145,0.7275679722943109,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,27,13,14,0,0.48148148148148145,27,0.48148148148148145,27,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/PAIRWISE_SUMMARY.csv,44,b31b250a5af7fee5cc5b9a0e078f79ce52a51266daa400c9d7db8de3cba9a2ae,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,44,80b8860c4a418e82f60b7ec01f19b3234aa5fecd889a0e1e7dc5ad6c39f29ff5
F04_vs_F02,fault_window_horizontal_rmse_m,family,A2,18,18,-11.881725202457247,-5.467918522258292,-18.730535924794207,-5.811506976983059,-17.97227498099128,-1.9926837752143252,16,0,2,0.8888888888888888,0.00104522705078125,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,18,16,2,0,0.8888888888888888,18,0.8888888888888888,18,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/PAIRWISE_SUMMARY.csv,45,b31b250a5af7fee5cc5b9a0e078f79ce52a51266daa400c9d7db8de3cba9a2ae,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,45,80b8860c4a418e82f60b7ec01f19b3234aa5fecd889a0e1e7dc5ad6c39f29ff5
F04_vs_F02,horizontal_rmse_m,family,A1,27,27,-0.25358510491848674,0.031743498882788046,-1.562146547853853,0.8794251995980249,-0.5239502375668956,0.7844909127059942,13,0,14,0.48148148148148145,0.7096043708361429,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,27,13,14,0,0.48148148148148145,27,0.48148148148148145,27,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/PAIRWISE_SUMMARY.csv,47,b31b250a5af7fee5cc5b9a0e078f79ce52a51266daa400c9d7db8de3cba9a2ae,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,47,80b8860c4a418e82f60b7ec01f19b3234aa5fecd889a0e1e7dc5ad6c39f29ff5
F04_vs_F02,horizontal_rmse_m,family,A2,18,18,-3.167541106889001,-1.1468352590130757,-5.0583704464324315,-1.4901673193442693,-4.813634682259645,-0.39617258369836283,16,0,2,0.8888888888888888,0.00157928466796875,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,18,16,2,0,0.8888888888888888,18,0.8888888888888888,18,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/PAIRWISE_SUMMARY.csv,48,b31b250a5af7fee5cc5b9a0e078f79ce52a51266daa400c9d7db8de3cba9a2ae,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,48,80b8860c4a418e82f60b7ec01f19b3234aa5fecd889a0e1e7dc5ad6c39f29ff5
F04_vs_F02,max_horizontal_error_in_window_m,family,A1,27,27,-1.778518953270453,0.3515287142168617,-9.77066522790131,5.214865492749848,-2.0008348726693157,4.788767509933834,13,0,14,0.48148148148148145,0.7823272647506682,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,27,13,14,0,0.48148148148148145,27,0.48148148148148145,27,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/PAIRWISE_SUMMARY.csv,50,b31b250a5af7fee5cc5b9a0e078f79ce52a51266daa400c9d7db8de3cba9a2ae,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,50,80b8860c4a418e82f60b7ec01f19b3234aa5fecd889a0e1e7dc5ad6c39f29ff5
F04_vs_F02,max_horizontal_error_in_window_m,family,A2,18,18,-33.12021977133873,-13.705701120056002,-50.35752960598983,-17.76450535885872,-54.07209920087338,-6.290265461810635,17,0,1,0.9444444444444444,0.00014495849609375,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,18,17,1,0,0.9444444444444444,18,0.9444444444444444,18,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/PAIRWISE_SUMMARY.csv,51,b31b250a5af7fee5cc5b9a0e078f79ce52a51266daa400c9d7db8de3cba9a2ae,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,51,80b8860c4a418e82f60b7ec01f19b3234aa5fecd889a0e1e7dc5ad6c39f29ff5
F04_vs_F02,outage_end_horizontal_error_m,family,A1,27,27,-1.7669034650620143,0.3515287142168617,-9.76934606397369,5.2331301874568945,-2.0008348726693157,4.788767509933834,13,0,14,0.48148148148148145,0.7823272647506682,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,27,13,14,0,0.48148148148148145,27,0.48148148148148145,27,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/PAIRWISE_SUMMARY.csv,53,b31b250a5af7fee5cc5b9a0e078f79ce52a51266daa400c9d7db8de3cba9a2ae,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,53,80b8860c4a418e82f60b7ec01f19b3234aa5fecd889a0e1e7dc5ad6c39f29ff5
F04_vs_F02,outage_end_horizontal_error_m,family,A2,18,18,-34.6760278965739,-14.114878317813353,-52.4931069818623,-18.674917258572105,-56.82754531559793,-6.772370546940803,17,0,1,0.9444444444444444,0.00014495849609375,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,18,17,1,0,0.9444444444444444,18,0.9444444444444444,18,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/PAIRWISE_SUMMARY.csv,54,b31b250a5af7fee5cc5b9a0e078f79ce52a51266daa400c9d7db8de3cba9a2ae,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,54,80b8860c4a418e82f60b7ec01f19b3234aa5fecd889a0e1e7dc5ad6c39f29ff5
F04_vs_F02,post_window_horizontal_rmse_m,family,A1,27,27,-0.1451626500228383,0.01078986634446677,-0.5981626124482141,0.25031135448562547,-0.035154553929820254,0.1513115048039153,13,0,14,0.48148148148148145,0.7096043708361429,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,27,13,14,0,0.48148148148148145,27,0.48148148148148145,27,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/PAIRWISE_SUMMARY.csv,56,b31b250a5af7fee5cc5b9a0e078f79ce52a51266daa400c9d7db8de3cba9a2ae,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,56,80b8860c4a418e82f60b7ec01f19b3234aa5fecd889a0e1e7dc5ad6c39f29ff5
F04_vs_F02,post_window_horizontal_rmse_m,family,A2,18,18,-1.1965232891240296,-0.45612542436389336,-2.0009343604068572,-0.5124482831659083,-1.9727032153211095,-0.19108097625021003,17,0,1,0.9444444444444444,0.00032806396484375,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,18,17,1,0,0.9444444444444444,18,0.9444444444444444,18,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/PAIRWISE_SUMMARY.csv,57,b31b250a5af7fee5cc5b9a0e078f79ce52a51266daa400c9d7db8de3cba9a2ae,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,57,80b8860c4a418e82f60b7ec01f19b3234aa5fecd889a0e1e7dc5ad6c39f29ff5
F04_vs_F02,up_rmse_m,family,A1,27,27,0.03613822217260402,0.0023070246318340204,-0.03646714769578702,0.12142606877386185,-0.018170090443548614,0.03299652319610846,13,0,14,0.48148148148148145,0.7639388088985166,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,27,13,14,0,0.48148148148148145,27,0.48148148148148145,27,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/PAIRWISE_SUMMARY.csv,59,b31b250a5af7fee5cc5b9a0e078f79ce52a51266daa400c9d7db8de3cba9a2ae,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,59,80b8860c4a418e82f60b7ec01f19b3234aa5fecd889a0e1e7dc5ad6c39f29ff5
F04_vs_F02,up_rmse_m,family,A2,18,18,0.007097573617381204,0.009227586555832362,-0.10491839883946093,0.10868421113825526,-0.017200147536475432,0.08550152819422337,8,0,10,0.4444444444444444,0.522613525390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,18,8,10,0,0.4444444444444444,18,0.4444444444444444,18,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/PAIRWISE_SUMMARY.csv,60,b31b250a5af7fee5cc5b9a0e078f79ce52a51266daa400c9d7db8de3cba9a2ae,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,60,80b8860c4a418e82f60b7ec01f19b3234aa5fecd889a0e1e7dc5ad6c39f29ff5
F04_vs_F02,yaw_rmse_deg,family,A1,27,27,-0.30778686634782215,-0.304149868395315,-0.32919901429467296,-0.2813931053569718,-0.3266393748815686,-0.2942629294484016,27,0,0,1.0,5.9344232634363165e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,27,27,0,0,1.0,27,1.0,27,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/PAIRWISE_SUMMARY.csv,62,b31b250a5af7fee5cc5b9a0e078f79ce52a51266daa400c9d7db8de3cba9a2ae,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,62,80b8860c4a418e82f60b7ec01f19b3234aa5fecd889a0e1e7dc5ad6c39f29ff5
F04_vs_F02,yaw_rmse_deg,family,A2,18,18,-0.2861381057309631,-0.28581552687497025,-0.2881495744716417,-0.2841850527878234,-0.2893147374106142,-0.28308233967087126,18,0,0,1.0,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,18,18,0,0,1.0,18,1.0,18,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/PAIRWISE_SUMMARY.csv,63,b31b250a5af7fee5cc5b9a0e078f79ce52a51266daa400c9d7db8de3cba9a2ae,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,63,80b8860c4a418e82f60b7ec01f19b3234aa5fecd889a0e1e7dc5ad6c39f29ff5
full_vs_no_Go2,fault_window_horizontal_rmse_m,family,A1,27,27,-0.24492199688628663,0.7047705660360748,-4.293892452883164,3.384081955964957,-2.2534297949213027,3.8563828543282312,10,0,17,0.37037037037037035,0.50881275927407,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,27,10,17,0,0.37037037037037035,27,0.37037037037037035,27,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/PAIRWISE_SUMMARY.csv,65,b31b250a5af7fee5cc5b9a0e078f79ce52a51266daa400c9d7db8de3cba9a2ae,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,65,80b8860c4a418e82f60b7ec01f19b3234aa5fecd889a0e1e7dc5ad6c39f29ff5
full_vs_no_Go2,fault_window_horizontal_rmse_m,family,A2,18,18,-11.555050404604684,-5.167253588712693,-18.432927723542996,-5.474574388192211,-17.337130242446005,-1.79826839935743,16,0,2,0.8888888888888888,0.00104522705078125,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,18,16,2,0,0.8888888888888888,18,0.8888888888888888,18,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/PAIRWISE_SUMMARY.csv,66,b31b250a5af7fee5cc5b9a0e078f79ce52a51266daa400c9d7db8de3cba9a2ae,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,66,80b8860c4a418e82f60b7ec01f19b3234aa5fecd889a0e1e7dc5ad6c39f29ff5
full_vs_no_Go2,horizontal_rmse_m,family,A1,27,27,-0.17647286259762113,0.1271992302047802,-1.4949488391257957,0.9655965780032216,-0.4577765569580081,0.9652623106323048,10,0,17,0.37037037037037035,0.50881275927407,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,27,10,17,0,0.37037037037037035,27,0.37037037037037035,27,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/PAIRWISE_SUMMARY.csv,68,b31b250a5af7fee5cc5b9a0e078f79ce52a51266daa400c9d7db8de3cba9a2ae,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,68,80b8860c4a418e82f60b7ec01f19b3234aa5fecd889a0e1e7dc5ad6c39f29ff5
full_vs_no_Go2,horizontal_rmse_m,family,A2,18,18,-3.0894593525764855,-1.0858459235887479,-4.9946820737936894,-1.4088220471419064,-4.648901348779807,-0.360391671389368,16,0,2,0.8888888888888888,0.00157928466796875,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,18,16,2,0,0.8888888888888888,18,0.8888888888888888,18,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/PAIRWISE_SUMMARY.csv,69,b31b250a5af7fee5cc5b9a0e078f79ce52a51266daa400c9d7db8de3cba9a2ae,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,69,80b8860c4a418e82f60b7ec01f19b3234aa5fecd889a0e1e7dc5ad6c39f29ff5
full_vs_no_Go2,max_horizontal_error_in_window_m,family,A1,27,27,-1.2839413781843176,0.9790416289509647,-9.27088721860664,5.818309077965457,-2.889982873572137,4.687861014025117,12,0,15,0.4444444444444444,0.6567082485028964,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,27,12,15,0,0.4444444444444444,27,0.4444444444444444,27,0,0,0,0,0,0,comparable terminals include algorithm failures and double-failure ties; technical/missing excluded and counted; all-registered sensitivity separate,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/PAIRWISE_SUMMARY.csv,71,b31b250a5af7fee5cc5b9a0e078f79ce52a51266daa400c9d7db8de3cba9a2ae,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/FAILURE_AWARE_PAIRWISE_SUMMARY.csv,71,80b8860c4a418e82f60b7ec01f19b3234aa5fecd889a0e1e7dc5ad6c39f29ff5
