comparison,metric_name,duration_s,registered_count,complete,paired_sample_count,mean_delta_candidate_minus_reference,median_delta_candidate_minus_reference,std_delta,p10_delta,p90_delta,mean_ci95_low,mean_ci95_high,median_ci95_low,median_ci95_high,wilcoxon_p,wilcoxon_zero_policy,wilcoxon_approximation,win_count,tie_count,loss_count,win_rate,bootstrap_n,bootstrap_seed,bootstrap_policy,delta_definition,evaluator_version,source_table,source_table_row,source_sha256
A04_vs_A09,fault_window_horizontal_rmse_m,10,9,True,9,-3.3661895289424013,-3.2503351508345917,1.289519667549139,-4.706518404832326,-1.8206383318167985,-4.177585168036948,-2.5109244901720484,-4.568900710775734,-2.0053577587566904,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,27,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A04_vs_A09,fault_window_horizontal_rmse_m,20,9,True,9,-27.932737324857733,-27.5465956988739,9.756110057397498,-38.91966604192289,-14.165895832084823,-34.09750973966109,-21.3650265583263,-38.49317819711041,-14.840977672096935,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,28,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A04_vs_A09,outage_end_horizontal_error_m,ALL,18,True,18,-42.23226709694812,-23.03867363006419,36.98432136727777,-95.71586330906403,-7.592615585060437,-59.607956666924196,-25.99354302460525,-69.3093313348295,-11.156648131595805,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,29,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A04_vs_A09,outage_end_horizontal_error_m,10,9,True,9,-10.097899636100898,-9.782096137885697,3.5960866885301725,-13.943222017374916,-5.908374622498034,-12.32536554370391,-7.677978344839098,-13.588242070054457,-6.594706481921532,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,30,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A04_vs_A09,outage_end_horizontal_error_m,20,9,True,9,-74.36663455779535,-71.24820796901491,25.642017672313163,-105.9290391682078,-38.29807924372239,-90.48745818428448,-57.166523603261346,-104.74075215086802,-40.194047691285085,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,31,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
F04_vs_F03,fault_window_horizontal_rmse_m,ALL,18,True,18,-12.138871391909403,-6.049853205382982,11.661620910883927,-29.377371852481552,-1.3673755258247033,-17.65820211202619,-7.02944441643612,-21.997882224342188,-2.5703611544971094,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,32,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
F04_vs_F03,fault_window_horizontal_rmse_m,10,9,True,9,-2.1521309843443777,-2.156505577488362,0.8795695117690642,-3.0558086266342017,-0.9389093342033215,-2.6987434365830176,-1.557855443205292,-2.993653885364621,-1.0050828708173167,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,33,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
F04_vs_F03,fault_window_horizontal_rmse_m,20,9,True,9,-22.125611799474434,-22.351981111501868,8.470135422536805,-31.26351152796848,-8.896345908222731,-27.436833795578266,-16.352701922363682,-30.96079615495394,-8.921612680515054,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,34,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
F04_vs_F03,outage_end_horizontal_error_m,ALL,18,True,18,-34.785760792768194,-17.531837672423958,32.64678223519146,-82.11386227622,-4.691231031105751,-50.266524386577615,-20.458479282515157,-61.85764368822643,-7.756677823443101,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,35,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
F04_vs_F03,outage_end_horizontal_error_m,10,9,True,9,-6.7195519602706595,-6.831313658310643,2.5541612462237904,-9.398605854434752,-3.2006345514912087,-8.282782305148263,-4.983745466232745,-9.246977591372719,-3.4871030439989408,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,36,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
F04_vs_F03,outage_end_horizontal_error_m,20,9,True,9,-62.851969625265724,-62.841896991338956,23.445188941307098,-90.109383865434,-25.878104266129856,-77.50384472417868,-46.96780674963985,-89.16815005204178,-26.082991223121063,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,37,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
F04_vs_A06,fault_window_horizontal_rmse_m,ALL,18,True,18,-10.879703341840983,-5.464158996821903,10.281815622148072,-26.037219237100395,-1.2278676419878727,-15.726507829530012,-6.3395837417906495,-20.17582977498618,-2.2320717520565,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,38,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
F04_vs_A06,fault_window_horizontal_rmse_m,10,9,True,9,-1.9149657251144565,-2.06936324560162,0.7468970168757083,-2.6320884779771467,-0.9293784991378139,-2.377389913404925,-1.412550735402405,-2.545107528023248,-1.019076004774857,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,39,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
F04_vs_A06,fault_window_horizontal_rmse_m,20,9,True,9,-19.84444095856751,-20.69592238570711,7.08100054712434,-26.998429732190594,-9.156697329675042,-24.260858927009263,-15.002880695037415,-26.614974894309693,-9.458795233131037,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,40,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
F04_vs_A06,outage_end_horizontal_error_m,ALL,18,True,18,-31.182517663067934,-15.972712026880462,28.699553489220335,-72.5019764471629,-4.279722756601732,-44.70386898079436,-18.49438306391279,-56.780193148421674,-6.917007054713491,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,41,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
F04_vs_A06,outage_end_horizontal_error_m,10,9,True,9,-6.041595573118641,-6.556765556053955,2.1903000282984264,-8.19545011875996,-3.1878036525732583,-7.379407834750278,-4.551381619894852,-7.963447013946013,-3.5441053266488467,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,42,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
F04_vs_A06,outage_end_horizontal_error_m,20,9,True,9,-56.32343975301722,-58.33613614564641,19.452490834889847,-77.72926360248712,-26.622199451364438,-68.42334024137365,-43.02096636778321,-76.55003341893166,-27.572258935269254,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,43,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
F04_vs_A07,fault_window_horizontal_rmse_m,ALL,18,True,18,-12.13954830880808,-6.050359356185225,11.662294331027073,-29.37739956090465,-1.367980212852538,-17.65971535997406,-7.029892897607696,-22.000069566104607,-2.5710395294533743,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,44,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
F04_vs_A07,fault_window_horizontal_rmse_m,10,9,True,9,-2.1527054422780636,-2.1567916316985585,0.8794103188500174,-3.0561261184602513,-0.9406916072935942,-2.699221620932934,-1.5587839350731494,-2.994049132429579,-1.0073085281269174,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,45,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
F04_vs_A07,fault_window_horizontal_rmse_m,20,9,True,9,-22.126391175338092,-22.35427068462612,8.471764558614085,-31.26443723555208,-8.892368575216633,-27.439929593569733,-16.352282596878776,-30.959951079355022,-8.916389556573915,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,46,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
F04_vs_A07,outage_end_horizontal_error_m,ALL,18,True,18,-34.785766158688254,-17.532864734377537,32.649237602621916,-82.11459067527328,-4.688315472510573,-50.270531395842426,-20.45817036999347,-61.86491934415748,-7.757309281914062,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,47,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
F04_vs_A07,outage_end_horizontal_error_m,10,9,True,9,-6.719218328207337,-6.8318911095418695,2.5557319660526483,-9.400186299800353,-3.1935839121945393,-8.282907157521949,-4.982313101994492,-9.249024956081069,-3.478289496314833,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,48,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
F04_vs_A07,outage_end_horizontal_error_m,20,9,True,9,-62.852313989169176,-62.84806367740963,23.45104372818558,-90.11190487629227,-25.858399083553234,-77.5075704235871,-46.96050647738833,-89.16732317788423,-26.057774405922146,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,49,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
F04_vs_A08,fault_window_horizontal_rmse_m,ALL,18,True,18,-12.138931341659612,-6.050212669412591,11.661460609281574,-29.377183315348177,-1.367323022568518,-17.658141630165872,-7.029565778097961,-21.998338842843296,-2.570406639558125,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,50,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
F04_vs_A08,fault_window_horizontal_rmse_m,10,9,True,9,-2.1521500574844357,-2.15662808586794,0.8795739406750411,-3.0557524398270286,-0.9388508264065266,-2.698744896740025,-1.5578295565034532,-2.9935882878803586,-1.0050088679842304,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,51,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
F04_vs_A08,fault_window_horizontal_rmse_m,20,9,True,9,-22.125712625834794,-22.35250153309752,8.469597152795036,-31.263457799503726,-8.897442411227066,-27.43665195059601,-16.353270687702082,-30.9608778277523,-8.922798941230965,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,52,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
F04_vs_A08,outage_end_horizontal_error_m,ALL,18,True,18,-34.78602166576341,-17.53262115562845,32.64631345432335,-82.1133261725637,-4.691238612907082,-50.26658317191813,-20.45896391906014,-61.85880803925084,-7.75693986239195,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,53,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
F04_vs_A08,outage_end_horizontal_error_m,10,9,True,9,-6.719633750382418,-6.831649155912229,2.5540827273796474,-9.398422487568567,-3.200935653517488,-8.282760030080615,-4.983952260231852,-9.246787123091785,-3.487491678331974,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,54,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
F04_vs_A08,outage_end_horizontal_error_m,20,9,True,9,-62.85240958114441,-62.843344956495784,23.443463150829054,-90.10924179734104,-25.882702946985397,-77.50344397984414,-46.96950825138494,-89.16839796262742,-26.088309092286444,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,55,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
F04_vs_A09,fault_window_horizontal_rmse_m,ALL,18,True,18,-12.140024350165811,-6.050039161352273,11.662347389164584,-29.377621861527064,-1.3674517848222574,-17.660216873804124,-7.030360576768267,-21.99989215601539,-2.5710139169033557,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,56,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
F04_vs_A09,fault_window_horizontal_rmse_m,10,9,True,9,-2.1524789254031695,-2.156686619875936,0.8796817952622351,-3.0561513633404416,-0.9392188006750954,-2.6992000697546024,-1.5581714160055506,-2.9940781286436664,-1.005467800639006,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,57,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
F04_vs_A09,fault_window_horizontal_rmse_m,20,9,True,9,-22.127569774928457,-22.354012693836413,8.47022585099109,-31.264637667123004,-8.900539531759737,-27.440251406242986,-16.354396221357046,-30.960088803151052,-8.92676590955542,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,58,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
F04_vs_A09,outage_end_horizontal_error_m,ALL,18,True,18,-34.78857882341751,-17.53211573501174,32.64850077804784,-82.11503823507354,-4.690717755283462,-50.27359859080194,-20.46080741905313,-61.86441465533609,-7.757067485399985,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,59,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
F04_vs_A09,outage_end_horizontal_error_m,10,9,True,9,-6.720025202079161,-6.831627840621346,2.554646698943521,-9.400359623934053,-3.1997988016164336,-8.283403293129561,-4.983619979376643,-9.249235086167424,-3.4860576208024874,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,60,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
F04_vs_A09,outage_end_horizontal_error_m,20,9,True,9,-62.85713244475588,-62.847260464806226,23.44430808456639,-90.1125064769135,-25.89205328535566,-77.5079669667227,-46.974540715011585,-89.16769854208495,-26.100223182938848,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,61,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A03_vs_F03,fault_window_horizontal_rmse_m,ALL,18,True,18,-12.16848713341003,-6.061378469034983,11.689859805026197,-29.437058836822136,-1.3687298044756084,-17.698717801129302,-7.0423003170810405,-22.078761279904864,-2.5860199653479894,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,62,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A03_vs_F03,fault_window_horizontal_rmse_m,10,9,True,9,-2.160174773834944,-2.1703775745019556,0.8839514099380508,-3.0702415558977956,-0.9392409378097382,-2.7103550470976745,-1.5633807358417977,-3.0088718379727464,-1.0054620977390947,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,63,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A03_vs_F03,fault_window_horizontal_rmse_m,20,9,True,9,-22.17679949298512,-22.51231721309917,8.496566474379865,-31.272957163866995,-8.901212626579294,-27.51363633956623,-16.38290294616192,-30.925603239286872,-8.924756655606124,0.00390625,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,9,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,64,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
A03_vs_F03,outage_end_horizontal_error_m,ALL,18,True,18,-34.86301687094337,-17.56154849242061,32.71932653456681,-82.27030020606843,-4.6949247601451205,-50.37797869860095,-20.50813129653351,-62.06446125337585,-7.772783270747947,7.62939453125e-06,wilcox; abs(delta)>1e-12,exact conditional signs with ties for n_nonzero<=20; frozen normal approximation otherwise,18,0,0,1.0,10000,20260904,paired cases; percentile 95%; default_rng PCG64; mean and median explicitly separated,candidate_minus_reference; negative_is_better,v2,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v2/H2_MATCHED_FAMILY_SUMMARY.csv,65,2aeffc0f2a42444a8a14ebde8e34ac9d7fb90735c74c4f121adedd29b42c9520
