comparison,candidate_method_id,reference_method_id,metric_name,case_id,degradation_id,case_family,seed_id,candidate_value,reference_value,delta_candidate_minus_reference,relative_change_percent,candidate_better,tie,evaluator_version,source_table,source_table_row,source_sha256
A03_vs_A08,A03,A08,outage_end_horizontal_error_m,D61_30s_seed_00,D61,A1,seed_00,328.80947085018806,331.94687019260545,-3.137399342417382,-0.9451510540216781,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1209,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,fault_window_horizontal_rmse_m,D61_30s_seed_01,D61,A1,seed_01,38.62891453873277,34.81055916616946,3.8183553725633104,10.968957304983965,False,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1210,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,outage_end_horizontal_error_m,D61_30s_seed_01,D61,A1,seed_01,87.88020419139362,80.48002873510954,7.4001754562840745,9.19504574313818,False,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1211,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,fault_window_horizontal_rmse_m,D61_30s_seed_02,D61,A1,seed_02,105.69636257937226,95.62541385836491,10.070948721007355,10.531665500474476,False,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1212,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,outage_end_horizontal_error_m,D61_30s_seed_02,D61,A1,seed_02,256.6106572415364,234.85300400549738,21.757653236039005,9.264370846850953,False,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1213,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,fault_window_horizontal_rmse_m,D61_30s_seed_03,D61,A1,seed_03,110.40745167493161,94.35243498886967,16.055016686061933,17.016006728343438,False,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1214,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,outage_end_horizontal_error_m,D61_30s_seed_03,D61,A1,seed_03,251.65537578145765,224.4351699094069,27.22020587205074,12.128315665961871,False,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1215,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,fault_window_horizontal_rmse_m,D61_30s_seed_04,D61,A1,seed_04,84.20508611412964,82.36708158051256,1.838004533617081,2.231479491986686,False,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1216,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,outage_end_horizontal_error_m,D61_30s_seed_04,D61,A1,seed_04,210.25532674820772,206.03275476869547,4.222571979512253,2.04946635026686,False,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1217,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,fault_window_horizontal_rmse_m,D61_30s_seed_05,D61,A1,seed_05,112.20440431418896,94.80372768386236,17.4006766303266,18.354422400300376,False,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1218,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,outage_end_horizontal_error_m,D61_30s_seed_05,D61,A1,seed_05,254.1344646268796,222.33365856639813,31.800806060481477,14.303190198700582,False,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1219,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,fault_window_horizontal_rmse_m,D61_30s_seed_06,D61,A1,seed_06,128.99709969305292,143.6657344242993,-14.668634731246385,-10.21025284144955,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1220,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,outage_end_horizontal_error_m,D61_30s_seed_06,D61,A1,seed_06,309.77931564885904,341.9211184927719,-32.14180284391284,-9.400356136408787,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1221,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,fault_window_horizontal_rmse_m,D61_30s_seed_07,D61,A1,seed_07,124.36575051234004,158.83732837316927,-34.47157786082923,-21.70244124217601,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1222,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,outage_end_horizontal_error_m,D61_30s_seed_07,D61,A1,seed_07,277.2982310860008,342.62748772914756,-65.32925664314678,-19.067138213613084,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1223,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,fault_window_horizontal_rmse_m,D61_30s_seed_08,D61,A1,seed_08,25.59431367107144,39.350857941598505,-13.756544270527066,-34.95868956896305,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1224,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,outage_end_horizontal_error_m,D61_30s_seed_08,D61,A1,seed_08,65.47295665569945,101.91792027599703,-36.444963620297585,-35.75913197757906,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1225,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,fault_window_horizontal_rmse_m,D62_10s_seed_00,D62,A2,seed_00,9.934377500694465,11.85691372625104,-1.9225362255565752,-16.214474271665715,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1226,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,outage_end_horizontal_error_m,D62_10s_seed_00,D62,A2,seed_00,19.854318478361108,26.681305119914928,-6.82698664155382,-25.58715404239411,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1227,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,fault_window_horizontal_rmse_m,D62_10s_seed_01,D62,A2,seed_01,3.614638427442638,3.8311683533509737,-0.21652992590833575,-5.6517987709661845,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1228,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,outage_end_horizontal_error_m,D62_10s_seed_01,D62,A2,seed_01,6.663534118421678,7.739310115388361,-1.0757759969666827,-13.900153643251443,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1229,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,fault_window_horizontal_rmse_m,D62_10s_seed_02,D62,A2,seed_02,5.7271878009507775,7.809463044180063,-2.0822752432292857,-26.66348802023058,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1230,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,outage_end_horizontal_error_m,D62_10s_seed_02,D62,A2,seed_02,11.844656718297584,19.207568709451905,-7.362911991154322,-38.333388793403536,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1231,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,fault_window_horizontal_rmse_m,D62_10s_seed_03,D62,A2,seed_03,6.746316527818334,8.338761470579618,-1.5924449427612837,-19.096900041806744,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1232,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,outage_end_horizontal_error_m,D62_10s_seed_03,D62,A2,seed_03,13.38009726039358,20.054369179267574,-6.674271918873995,-33.28088686915134,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1233,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,fault_window_horizontal_rmse_m,D62_10s_seed_04,D62,A2,seed_04,7.961338295415172,9.711945733008143,-1.7506074375929712,-18.02530085854119,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1234,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,outage_end_horizontal_error_m,D62_10s_seed_04,D62,A2,seed_04,16.72130639287468,22.459273411132713,-5.737967018258033,-25.548319899849524,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1235,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,fault_window_horizontal_rmse_m,D62_10s_seed_05,D62,A2,seed_05,7.41221055046869,8.61521434594506,-1.203003795476369,-13.963712882461124,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1236,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,outage_end_horizontal_error_m,D62_10s_seed_05,D62,A2,seed_05,14.530661656048053,20.137044135918583,-5.606382479870529,-27.841139156418627,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1237,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,fault_window_horizontal_rmse_m,D62_10s_seed_06,D62,A2,seed_06,9.553141551343995,14.662111243203404,-5.108969691859409,-34.84470692600742,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1238,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,outage_end_horizontal_error_m,D62_10s_seed_06,D62,A2,seed_06,19.37521871212962,33.38121597614591,-14.00599726401629,-41.95772039588049,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1239,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,fault_window_horizontal_rmse_m,D62_10s_seed_07,D62,A2,seed_07,7.502530841450426,12.623102438798373,-5.120571597347947,-40.565079956963324,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1240,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,outage_end_horizontal_error_m,D62_10s_seed_07,D62,A2,seed_07,15.209554942409,28.212243047048023,-13.002688104639024,-46.088813579817625,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1241,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,fault_window_horizontal_rmse_m,D62_10s_seed_08,D62,A2,seed_08,5.1437564419793365,1.1519424966691791,3.9918139453101573,346.5289245645868,False,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1242,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,outage_end_horizontal_error_m,D62_10s_seed_08,D62,A2,seed_08,9.68473045681376,1.4111773835998886,8.273553073213872,586.2872498784089,False,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1243,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,fault_window_horizontal_rmse_m,D62_20s_seed_00,D62,A2,seed_00,26.985818630083102,61.473584911226695,-34.48776628114359,-56.10176522313931,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1244,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,outage_end_horizontal_error_m,D62_20s_seed_00,D62,A2,seed_00,43.56686811263737,139.97372786421892,-96.40685975158155,-68.87496762613962,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1245,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,fault_window_horizontal_rmse_m,D62_20s_seed_01,D62,A2,seed_01,10.16811410124612,17.973393668187427,-7.805279566941307,-43.42685477788486,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1246,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,outage_end_horizontal_error_m,D62_20s_seed_01,D62,A2,seed_01,16.574800866592003,39.6140571092192,-23.0392562426272,-58.15929476525488,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1247,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,fault_window_horizontal_rmse_m,D62_20s_seed_02,D62,A2,seed_02,12.29926367605013,36.53564843781456,-24.236384761764427,-66.336265532596,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1248,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,outage_end_horizontal_error_m,D62_20s_seed_02,D62,A2,seed_02,19.80316171753693,88.92870839359712,-69.1255466760602,-77.73141871139246,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1249,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,fault_window_horizontal_rmse_m,D62_20s_seed_03,D62,A2,seed_03,19.635796546091182,37.22573022998505,-17.589933683893864,-47.25208498321224,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1250,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,outage_end_horizontal_error_m,D62_20s_seed_03,D62,A2,seed_03,31.929658523930904,88.55582313596126,-56.62616461203036,-63.94403282220216,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1251,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,fault_window_horizontal_rmse_m,D62_20s_seed_04,D62,A2,seed_04,18.37070333472854,35.31048846737698,-16.93978513264844,-47.97380571016157,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1252,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,outage_end_horizontal_error_m,D62_20s_seed_04,D62,A2,seed_04,33.70632183324154,87.20188362627255,-53.49556179303101,-61.346796156721595,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1253,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,fault_window_horizontal_rmse_m,D62_20s_seed_05,D62,A2,seed_05,20.132186361777897,36.55978087579546,-16.427594514017564,-44.93351469973802,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1254,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,outage_end_horizontal_error_m,D62_20s_seed_05,D62,A2,seed_05,32.28261494530015,86.52014363876438,-54.23752869346423,-62.687746936614786,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1255,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,fault_window_horizontal_rmse_m,D62_20s_seed_06,D62,A2,seed_06,27.773865228483942,66.62865448861982,-38.854789260135874,-58.315434340299156,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1256,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,outage_end_horizontal_error_m,D62_20s_seed_06,D62,A2,seed_06,46.31708767502164,153.04760930082406,-106.73052162580242,-69.736810730586,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1257,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,fault_window_horizontal_rmse_m,D62_20s_seed_07,D62,A2,seed_07,19.717316617136646,59.847248141423854,-40.12993152428721,-67.05392941285614,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1258,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,outage_end_horizontal_error_m,D62_20s_seed_07,D62,A2,seed_07,32.99539526019508,131.17396707607398,-98.1785718158789,-74.84607960277707,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1259,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,fault_window_horizontal_rmse_m,D62_20s_seed_08,D62,A2,seed_08,9.820433054671437,4.7634887745309875,5.056944280140449,106.16051636729962,False,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1260,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A08,A03,A08,outage_end_horizontal_error_m,D62_20s_seed_08,D62,A2,seed_08,14.869286155496802,16.54895706951736,-1.6796709140205586,-10.149708570544652,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1261,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A09,A03,A09,fault_window_horizontal_rmse_m,D61_10s_seed_00,D61,A1,seed_00,12.966480726283585,12.274964938606905,0.6915157876766802,5.633545929746345,False,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1262,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A09,A03,A09,outage_end_horizontal_error_m,D61_10s_seed_00,D61,A1,seed_00,29.222465373137652,27.478978768706433,1.7434866044312187,6.344801308324942,False,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1263,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A09,A03,A09,fault_window_horizontal_rmse_m,D61_10s_seed_01,D61,A1,seed_01,4.282403931372697,3.823106734314366,0.45929719705833083,12.013716303965575,False,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1264,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A09,A03,A09,outage_end_horizontal_error_m,D61_10s_seed_01,D61,A1,seed_01,8.711280548336662,7.721488256500823,0.9897922918358386,12.81867250141214,False,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1265,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A09,A03,A09,fault_window_horizontal_rmse_m,D61_10s_seed_02,D61,A1,seed_02,9.033136424730008,7.8627912738462555,1.1703451508837528,14.884601538090338,False,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1266,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A09,A03,A09,outage_end_horizontal_error_m,D61_10s_seed_02,D61,A1,seed_02,21.871026852569337,19.31017126731059,2.5608555852587465,13.261692761855073,False,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1267,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A09,A03,A09,fault_window_horizontal_rmse_m,D61_10s_seed_03,D61,A1,seed_03,8.915609804770616,8.617766495452994,0.2978433093176225,3.456154323452301,False,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1268,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A09,A03,A09,outage_end_horizontal_error_m,D61_10s_seed_03,D61,A1,seed_03,20.25433696126779,20.570910624225416,-0.31657366295762657,-1.5389384978650986,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1269,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A09,A03,A09,fault_window_horizontal_rmse_m,D61_10s_seed_04,D61,A1,seed_04,9.482326260518299,9.69630689568438,-0.2139806351660809,-2.206826139767906,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1270,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A09,A03,A09,outage_end_horizontal_error_m,D61_10s_seed_04,D61,A1,seed_04,21.929144500069118,22.421011709081583,-0.49186720901246517,-2.193777940953643,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1271,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A09,A03,A09,fault_window_horizontal_rmse_m,D61_10s_seed_05,D61,A1,seed_05,9.451029875467952,8.66948293459964,0.7815469408683118,9.014919883505184,False,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1272,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A09,A03,A09,outage_end_horizontal_error_m,D61_10s_seed_05,D61,A1,seed_05,21.078776343034626,20.2402624624766,0.8385138805580254,4.142801419262944,False,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1273,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
A03_vs_A09,A03,A09,fault_window_horizontal_rmse_m,D61_10s_seed_06,D61,A1,seed_06,12.270627990573413,14.620707440095611,-2.350079449522198,-16.0736370599782,True,False,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H1_CROSS_GROUP_PAIRWISE_CASE_LEVEL.csv,1274,16bc0160b3d5ee828963ab679057445bfad1aa74447c631bdf36bb1b1fd64e54
