elapsed_s,err_e_m,err_n_m,err_u_m,horizontal_error_m,reference_path_m
241.0,12.154790336478243,5.675302858997732,-4.830139714033404,13.414469451495005,176.922286383962
242.0,12.017833363597504,5.600579691825587,-4.873713334767121,13.258763578844238,178.1869591604272
243.0,11.84405162241697,5.5612212353071975,-4.86969855561654,13.084675787443485,179.4417668192603
244.0,11.64851151865409,5.5044767150487885,-4.936407313958331,12.883597498631014,180.72449527977463
245.0,11.466579412172564,5.444569007031632,-4.946229403696336,12.693532805645129,181.98823522977005
246.0,11.378264759480032,5.354111479229815,-4.969501111547652,12.575031557369773,183.13369419810923
247.0,11.215227602482628,5.306472398250808,-5.021741456907567,12.407255115007747,184.3489313375436
248.0,11.019158137793355,5.2555956098440255,-5.06379674839943,12.208322213961642,185.57514447265388
249.0,10.8791656149089,5.199709625279596,-5.098380834857649,12.057911289433234,186.72978108075702
250.0,10.652440666409092,5.148379822222772,-5.113755814441041,11.831327353481381,187.98296810857718
251.0,10.493128202447025,5.084091803116959,-5.140009805431116,11.659919765397625,189.2075349424572
252.0,10.271403338744733,5.031644538907557,-5.2099503068659265,11.43762096386721,190.49006498024
253.0,10.194014633451701,4.979952199755328,-5.260478324531953,11.345389295166356,191.34466423629348
254.0,9.993060624954026,4.938763241622372,-5.294898643953634,11.146866959410922,192.53355908238345
255.0,9.842065822449882,4.843775800476799,-5.309522257157295,10.969431327955006,193.72597468630192
256.0,9.719547442521943,4.834502098987368,-5.316467828516055,10.85550611590948,194.65895400988583
257.0,9.575760820810501,4.766008110533633,-5.35070665011414,10.696262366221285,195.8095755809842
258.0,9.424661114477473,4.722988869341652,-5.410385603208652,10.541862310932965,197.0528556186004
259.0,9.356267903072037,4.652642161577145,-5.380010359753517,10.449250124183134,197.93860711594516
260.0,9.244990613423695,4.672695267245427,-5.501504472505376,10.358761147107797,198.8718793784682
261.0,9.097600054114864,4.746284861969688,-5.510872972736114,10.26126438289129,199.92106685394012
262.0,9.036398512354857,4.865817817940243,-5.543672398969862,10.263171104072748,201.02699512825947
