elapsed_s,t_rel_s,err_n_m,err_e_m,err_u_m,yaw_error_ned_wrapped_deg,yaw_error_ned_unwrapped_deg,reference_yaw_increment_ned_deg,reference_path_m
143.0,3329.0,105.58724162452445,14.194816886415609,-1.7469615216728493,115.48023793306788,115.48023793306788,-269.9431793932443,163.645319095057
144.0,3330.0,104.56955772246096,13.556964710442415,-1.744532670193478,113.5952101431568,113.5952101431568,-268.5237565978062,163.653989453215
145.0,3331.0,103.68014540236808,13.00967100949012,-1.7434882480761087,113.08144202688118,113.08144202688118,-268.5721060503163,163.66954603752703
146.0,3332.0,102.9097148946562,12.566845708652849,-1.7478257493450826,112.7894795578818,112.7894795578818,-268.6467214474016,163.67626312662654
147.0,3333.0,102.35379616895418,12.261317345219467,-1.7529022466457338,112.80321848438439,112.80321848438439,-268.71839522450443,163.6848357134419
148.0,3334.0,101.88989227551518,12.012815110148509,-1.7609265703066879,112.94269865634476,112.94269865634476,-268.9394983723795,163.6918316950884
149.0,3335.0,101.33462282474056,11.719439817194996,-1.7685192879062035,113.06408715627254,113.06408715627254,-269.1265549158596,163.6989780943862
150.0,3336.0,100.84786901064604,11.468498817742272,-1.7740802946656098,113.02203202560781,113.02203202560781,-269.0723071742803,163.7014164210852
151.0,3337.0,100.32384704482003,11.208776494792772,-1.7791384807227602,112.91380141257355,112.91380141257355,-268.85126912570126,163.71882902089482
152.0,3338.0,99.80686139864451,10.959631616440603,-1.7815078635366448,112.87614939145601,112.87614939145601,-268.9854450041102,163.7270453851754
153.0,3339.0,99.33807918776789,10.739227698647383,-1.7829173774050775,112.89843367992898,112.898433679929,-268.98693670889634,163.72950018891433
154.0,3340.0,98.89123455273877,10.538319103432585,-1.7866419612989768,112.92313327007196,112.92313327007196,-268.97573132160164,163.73202197715545
155.0,3341.0,98.46024143092332,10.34632374452599,-1.7914558482232426,112.9457310354752,112.9457310354752,-268.9721735432309,163.73471084380907
156.0,3342.0,98.03483721603588,10.164539211077951,-1.7941660957093015,112.94409201562576,112.94409201562576,-268.962646643784,163.73747378569408
157.0,3343.0,97.57468863474668,9.969079050695726,-1.8002336529971101,112.93559927795366,112.93559927795366,-268.95434089587246,163.74415684303338
158.0,3344.0,97.14366817824643,9.797901887870012,-1.8032606730797713,112.9280635108504,112.9280635108504,-268.94275977187164,163.75346123781776
159.0,3345.0,96.73774021656496,9.639474646425981,-1.8090740143180815,112.9506876527239,112.9506876527239,-268.92003397208043,163.7569146272699
160.0,3346.0,96.32834406041681,9.484820991932864,-1.813584372610743,112.96653727024773,112.96653727024773,-268.8974443465144,163.75901026472104
161.0,3347.0,95.96083813227749,9.349643304647628,-1.8182167380846876,112.98788268198518,112.98788268198518,-268.87232186495294,163.76173802909506
162.0,3348.0,95.56618443626071,9.207725815324054,-1.8230200228608875,112.99555586400379,112.9955558640038,-268.8464476395108,163.76426590962762
163.0,3349.0,95.24171353560232,9.102337252216046,-1.8253780558318815,113.1636351368096,113.1636351368096,-268.807070097816,163.77015827206256
164.0,3350.0,94.8546239843339,8.973770064801684,-1.8272144201197946,113.14181477353077,113.14181477353077,-268.704435403268,163.77840562799568
165.0,3351.0,94.57664719522205,8.874749038063243,-1.8296563414486813,113.18834498876379,113.18834498876379,-268.72794609266975,163.79020618428603
166.0,3352.0,94.22829075153685,8.763652264765128,-1.8358513045470606,113.13079669653962,113.13079669653962,-268.6672591259192,163.81050106947936
167.0,3353.0,93.83592304870332,8.643076220109492,-1.8336537049318842,113.05371812349699,113.05371812349699,-268.64924392593565,163.82219363669478
168.0,3354.0,93.48309267929619,8.542354135164032,-1.8353189516343276,113.03515601172046,113.03515601172046,-268.5898601157311,163.8306078333022
169.0,3355.0,93.12555188916551,8.440377151636412,-1.8351025226980282,112.90376180653334,112.90376180653334,-268.45493216448284,163.83676811834223
170.0,3356.0,92.77438266165032,8.345026123764583,-1.8358916775538618,112.91590013211567,112.91590013211567,-268.3860596492612,163.84306795615632
171.0,3357.0,92.44092274027805,8.252841785327718,-1.8369928392879231,113.0448218814413,113.0448218814413,-268.558530315517,163.84808326920424
172.0,3358.0,92.12402739330055,8.166633703340793,-1.8382393141308855,112.92717129904088,112.9271712990409,-268.47084295788346,163.86989340798596
173.0,3359.0,91.80233642524311,8.09332716919181,-1.8389498177130204,113.0409405810426,113.0409405810426,-268.5188619488722,163.89556327068547
174.0,3360.0,91.47131224510649,8.014664811403492,-1.839490358189076,112.97838452095323,112.97838452095323,-268.4105300347421,163.90188412512288
175.0,3361.0,91.16466843077141,7.938603000750064,-1.8404295892475002,113.13479025541528,113.13479025541528,-268.596274232514,163.91853859116438
176.0,3362.0,90.82201560177964,7.864482348663884,-1.8402987045382169,113.14753551369483,113.14753551369483,-268.5681336314732,163.94259096758606
177.0,3363.0,90.49111329568933,7.799803775324577,-1.8402585475978406,113.01888973087102,113.01888973087102,-268.3501947225077,163.95386932791376
178.0,3364.0,90.2141730345276,7.744635137255955,-1.843363063615519,113.10167047418213,113.10167047418213,-268.5116336703779,163.96503022439217
179.0,3365.0,89.96175529166851,7.699353427369388,-1.846118598382386,113.2162148758996,113.2162148758996,-268.6500102463994,163.97510932424115
180.0,3366.0,89.70138065926318,7.649485181599061,-1.8458935414224962,113.235063398271,113.23506339827101,-268.5469160775359,163.99507101177807
181.0,3367.0,89.39707583542129,7.596136023208786,-1.846542257719255,113.26665188427683,113.26665188427683,-268.47168819770104,164.00056267314605
182.0,3368.0,89.13881948565961,7.5545813776353015,-1.8465447868224425,113.37886487373999,113.37886487374,-268.55923492476717,164.00624906606384
183.0,3369.0,88.87802360927728,7.510802736791419,-1.846295981929328,113.4705504031449,113.4705504031449,-268.7518750227679,164.01568083728384
184.0,3370.0,88.60237343174603,7.4648749805720485,-1.8460952376686228,113.60055307452058,113.60055307452058,-268.8635396003449,164.02276428360216
185.0,3371.0,88.37717229862471,7.436625434165677,-1.8469296089699183,113.37336345591018,113.37336345591018,-268.4536123945524,164.0279575613364
186.0,3372.0,88.16628593727569,7.405778651244063,-1.8489259479540205,113.55104147314012,113.55104147314012,-268.74158657741737,164.03960412864183
187.0,3373.0,87.91815116387627,7.364632400773573,-1.8494105183475327,113.57089047020531,113.57089047020533,-268.81530426579104,164.0539280054249
188.0,3374.0,87.64254490518431,7.330745176160804,-1.8492882311360048,113.60949309866976,113.60949309866976,-268.66049621353625,164.06007619679667
189.0,3375.0,87.43631896768098,7.309176209000626,-1.8491056159375634,113.568580965597,113.568580965597,-268.6220475096857,164.069449261664
190.0,3376.0,87.24009760772387,7.290209522320467,-1.8494658531984007,113.77838586184839,113.77838586184839,-268.6806760897501,164.07367024599864
191.0,3377.0,86.98578741859947,7.272060824324086,-1.8503828030170504,113.66506811811337,113.66506811811337,-268.72304684784046,164.0822997568634
192.0,3378.0,86.80302853494317,7.255250195741596,-1.8489917122111343,113.72260587188771,113.72260587188771,-268.7166925887245,164.0945602729578
193.0,3379.0,86.6745449378873,7.254141874844436,-1.849919996148507,113.80615358683315,113.80615358683315,-268.69826645933415,164.10569256903793
194.0,3380.0,86.42858537088317,7.23642756878823,-1.8525756519617675,113.77066814596765,113.77066814596765,-268.68194363292565,164.1140339633502
195.0,3381.0,86.1961539711863,7.225774069858019,-1.8523667341268315,113.68760786987309,113.68760786987309,-268.66998252107794,164.1187427448457
196.0,3382.0,86.01511586880885,7.219050982171538,-1.852896028251768,113.71876968896697,113.71876968896697,-268.6647718526573,164.12167262074638
197.0,3383.0,85.8395699922648,7.21405656991098,-1.8549931483225144,113.76319308234815,113.76319308234815,-268.6399881494368,164.12446186710233
198.0,3384.0,85.6705459755312,7.208219884049271,-1.856029489641276,113.80230274309156,113.80230274309156,-268.62792188177946,164.12519837115127
199.0,3385.0,85.48778044775594,7.203828126003216,-1.8574096694412143,113.8440689156871,113.8440689156871,-268.6219395855369,164.12644423196605
