table_line,case_id,family,type,seed,method,config,input_identity_note,source_run_dir,frozen_yaw_rmse_deg,frozen_horizontal_rmse_m,frozen_up_rmse_m,frozen_yaw_p95_deg,series_recheck_yaw_rmse_deg,series_recheck_horizontal_rmse_m,series_recheck_up_rmse_m,series_recheck_yaw_p95_deg,series_recheck_max_relative_difference,observer_yaw_rmse_deg,observer_horizontal_rmse_m,observer_up_rmse_m,observer_yaw_p95_deg,observer_metrics_status,audit_horizontal_max_m,audit_up_max_m,audit_yaw_max_deg,matched_epoch_count,max_discrepancy_time_s,horizontal_error_at_max_discrepancy_m,error_rate_at_max_discrepancy_mps,equivalent_time_offset_s,argmax_status,audit_hmax_over_frozen_hrmse,observer_h_rmse_lower_bound_m,observer_h_rmse_upper_bound_m,observer_vs_frozen_h_rmse_relative_difference,frozen_horizontal_max_m,frozen_horizontal_max_time_s,frozen_horizontal_error_vector_secant_rate_max_mps,error_series_dt_median_s,error_series_dt_p95_s,audit_policy,v2_audit_horizontal_max_m,v2_audit_up_max_m,v2_audit_yaw_max_deg,v2_audit_passed,v2_frozen_horizontal_rmse_m,summary_source,capture_source,error_series_source,v2_capture_source
380,D62_20s_seed_04,A2,D62,seed_04,EXT05C,LIT,,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_04__seed_04,35.280006935735436,2.679934180151314,10.334843774546053,76.21694555528182,35.280006935735436,2.679934180151314,10.334843774546053,76.21694555528182,0.0,,,,,UNAVAILABLE_NOT_RETAINED,0.07551754019419765,1.9967444337964935e-05,8.981260180007666e-12,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.028178878702884335,2.6044166399571163,2.755451720345512,,29.616892919075838,158.39705634117126,10658.575186426784,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.0758900999049643,1.9107307338117607e-05,8.981260180007666e-12,False,2.7046620339894494,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_04__seed_04/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_04__seed_04/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_04__seed_04/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_04__seed_04/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
381,D62_20s_seed_04,A2,D62,seed_04,LC01-BR,LIT,改动过的 LC01；仅 A2 补充行；故障窗仅相对量测更新,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_04__seed_04,3.0108387549018794,3.6259830692174146,10.345312401016459,5.033137229817849,3.0108387549018794,3.6259830692174146,10.345312401016459,5.033137229817849,0.0,,,,,UNAVAILABLE_NOT_RETAINED,0.06883241869125158,0.00042943157102826035,3.001332515850663e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.018983105375091416,3.557150650526163,3.694815487908666,,39.00892327354632,158.39705634117126,13810.560441009571,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.06910334897667106,0.0004288643405701009,3.001332515850663e-11,False,3.633123787348062,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_04__seed_04/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_04__seed_04/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_04__seed_04/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_04__seed_04/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
382,D62_20s_seed_05,A2,D62,seed_05,LC01,LIT,窗内两台无效；与同种子同时长 A1 输入相同，另列 A1 等价行,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_05__seed_05,2.9935872411314097,1.5222720439135633,8.60299025134292,4.96699805454827,2.9935872411314097,1.5222720439135633,8.60299025134292,4.96699805454827,0.0,,,,,UNAVAILABLE_NOT_RETAINED,0.014002199486893187,9.403455896261903e-05,6.0254023992456496e-12,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.00919822415637047,1.50826984442667,1.5362742434004566,,9.080652250725324,231.43105459213257,1486.4285611779073,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.013857209441701747,9.269085947494204e-05,6.0254023992456496e-12,False,1.503891603937653,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_05__seed_05/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_05__seed_05/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_05__seed_05/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_05__seed_05/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
383,D61_20s_seed_05,A1等价报告,D61,seed_05,LC01,LIT,与 A2 主行同一运行；该方法两台均无效，A1 输入相同；非独立运行,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_05__seed_05,2.9935872411314097,1.5222720439135633,8.60299025134292,4.96699805454827,2.9935872411314097,1.5222720439135633,8.60299025134292,4.96699805454827,0.0,,,,,UNAVAILABLE_NOT_RETAINED,0.014002199486893187,9.403455896261903e-05,6.0254023992456496e-12,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.00919822415637047,1.50826984442667,1.5362742434004566,,9.080652250725324,231.43105459213257,1486.4285611779073,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.013857209441701747,9.269085947494204e-05,6.0254023992456496e-12,False,1.503891603937653,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_05__seed_05/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_05__seed_05/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_05__seed_05/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_05__seed_05/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
384,D62_20s_seed_05,A2,D62,seed_05,EXT05C,LIT,,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_05__seed_05,10.85478322977031,3.2366170300320767,8.675731796992723,16.77179290492829,10.85478322977031,3.2366170300320767,8.675731796992723,16.77179290492829,0.0,,,,,UNAVAILABLE_NOT_RETAINED,0.07109711295138385,0.00012596983880541757,1.4210854715202004e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.021966489174247233,3.165519917080693,3.3077141429834604,,28.70596002436897,236.39505910873413,6007.973583261812,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.07107672146499841,0.0001272976331421205,1.4210854715202004e-11,False,3.231790211434735,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_05__seed_05/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_05__seed_05/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_05__seed_05/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_05__seed_05/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
385,D62_20s_seed_05,A2,D62,seed_05,LC01-BR,LIT,改动过的 LC01；仅 A2 补充行；故障窗仅相对量测更新,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_05__seed_05,3.00349476819773,7.055647070082178,8.786895886130768,4.975188961137528,3.00349476819773,7.055647070082178,8.786895886130768,4.975188961137528,0.0,,,,,UNAVAILABLE_NOT_RETAINED,0.09486640579086725,0.00017605859098068777,3.035438567167148e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.0134454579216591,6.960780664291311,7.150513475873045,,52.171952625499785,236.39505910873413,10782.6734096378,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.09472468286650763,0.00017517091632157644,3.035438567167148e-11,False,7.0403366348805045,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_05__seed_05/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_05__seed_05/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_05__seed_05/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_05__seed_05/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
386,D62_20s_seed_06,A2,D62,seed_06,LC01,LIT,窗内两台无效；与同种子同时长 A1 输入相同，另列 A1 等价行,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_06__seed_06,2.9236903587600254,8.32627435418161,11.28469790595219,5.30028453178958,2.9236903587600254,8.32627435418161,11.28469790595219,5.30028453178958,0.0,,,,,UNAVAILABLE_NOT_RETAINED,0.15411586652792317,0.0005354849389789251,3.001332515850663e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.018509583034640613,8.172158487653688,8.480390220709532,,72.76896361044531,268.3990707397461,81911.0677598162,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.15437215870404233,0.0005373626992195568,3.001332515850663e-11,False,8.340201473281946,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_06__seed_06/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_06__seed_06/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_06__seed_06/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_06__seed_06/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
387,D61_20s_seed_06,A1等价报告,D61,seed_06,LC01,LIT,与 A2 主行同一运行；该方法两台均无效，A1 输入相同；非独立运行,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_06__seed_06,2.9236903587600254,8.32627435418161,11.28469790595219,5.30028453178958,2.9236903587600254,8.32627435418161,11.28469790595219,5.30028453178958,0.0,,,,,UNAVAILABLE_NOT_RETAINED,0.15411586652792317,0.0005354849389789251,3.001332515850663e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.018509583034640613,8.172158487653688,8.480390220709532,,72.76896361044531,268.3990707397461,81911.0677598162,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.15437215870404233,0.0005373626992195568,3.001332515850663e-11,False,8.340201473281946,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_06__seed_06/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_06__seed_06/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_06__seed_06/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_06__seed_06/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
388,D62_20s_seed_06,A2,D62,seed_06,EXT05C,LIT,,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_06__seed_06,11.782460916512091,9.628090142217616,11.431038931640204,16.91846901163305,11.782460916512091,9.628090142217616,11.431038931640204,16.91846901163305,0.0,,,,,UNAVAILABLE_NOT_RETAINED,0.18085940993691657,0.000721077309108864,1.4210854715202004e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.01878455719311116,9.4472307322807,9.808949552154532,,83.91316938112396,268.3990707397461,94289.94183885666,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.18112796243138363,0.000723135866735447,1.4210854715202004e-11,False,9.646523961298836,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_06__seed_06/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_06__seed_06/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_06__seed_06/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_06__seed_06/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
389,D62_20s_seed_06,A2,D62,seed_06,LC01-BR,LIT,改动过的 LC01；仅 A2 补充行；故障窗仅相对量测更新,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_06__seed_06,2.968402950799252,14.158956594632556,11.6626863113068,4.874990243710971,2.968402950799252,14.158956594632556,11.6626863113068,4.874990243710971,0.0,,,,,UNAVAILABLE_NOT_RETAINED,0.22220119215083572,0.001034029066758535,3.001332515850663e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.015693330978574282,13.93675540248172,14.381157786783392,,109.20616490213224,268.3990707397461,119508.27877403611,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.2224918113574117,0.0010365948088946197,3.001332515850663e-11,False,14.175237954334861,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_06__seed_06/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_06__seed_06/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_06__seed_06/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_06__seed_06/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
390,D62_20s_seed_07,A2,D62,seed_07,LC01,LIT,窗内两台无效；与同种子同时长 A1 输入相同，另列 A1 等价行,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_07__seed_07,3.0165473476934883,7.671063700378102,9.186026179910845,5.089593469817528,3.0165473476934883,7.671063700378102,9.186026179910845,5.089593469817528,0.0,,,,,UNAVAILABLE_NOT_RETAINED,0.1506962285088636,0.0010238626215937074,3.001332515850663e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.019644763020470794,7.520367471869239,7.821759928886966,,63.06400279097957,257.3970465660095,22159.246058334484,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.15101159292068123,0.0010262604057516,3.001332515850663e-11,False,7.697838389879689,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_07__seed_07/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_07__seed_07/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_07__seed_07/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_07__seed_07/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
391,D61_20s_seed_07,A1等价报告,D61,seed_07,LC01,LIT,与 A2 主行同一运行；该方法两台均无效，A1 输入相同；非独立运行,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_07__seed_07,3.0165473476934883,7.671063700378102,9.186026179910845,5.089593469817528,3.0165473476934883,7.671063700378102,9.186026179910845,5.089593469817528,0.0,,,,,UNAVAILABLE_NOT_RETAINED,0.1506962285088636,0.0010238626215937074,3.001332515850663e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.019644763020470794,7.520367471869239,7.821759928886966,,63.06400279097957,257.3970465660095,22159.246058334484,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.15101159292068123,0.0010262604057516,3.001332515850663e-11,False,7.697838389879689,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_07__seed_07/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_07__seed_07/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_07__seed_07/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_07__seed_07/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
392,D62_20s_seed_07,A2,D62,seed_07,EXT05C,LIT,,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_07__seed_07,13.101612763523557,4.70034078243504,9.16216478992262,17.534165030469694,13.101612763523557,4.70034078243504,9.16216478992262,17.534165030469694,0.0,,,,,UNAVAILABLE_NOT_RETAINED,0.10930718081659195,0.00046252679328517843,1.4210854715202004e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.02325516082260842,4.591033601618448,4.809647963251632,,42.34060024475357,257.3970465660095,14875.905598009289,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.10963644435952209,0.00046440913678225115,1.4210854715202004e-11,False,4.72925469773568,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_07__seed_07/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_07__seed_07/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_07__seed_07/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_07__seed_07/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
393,D62_20s_seed_07,A2,D62,seed_07,LC01-BR,LIT,改动过的 LC01；仅 A2 补充行；故障窗仅相对量测更新,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_07__seed_07,2.9971570700649863,6.815579051153083,9.385435616435938,4.9740181250347275,2.9971570700649868,6.815579051153083,9.385435616435938,4.9740181250347275,1.4817014906744063e-16,,,,,UNAVAILABLE_NOT_RETAINED,0.1281142149350058,0.000660508559761297,3.001332515850663e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.018797260507649897,6.687464836218077,6.943693266088089,,49.83281330386136,257.3970465660095,17038.630830994098,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.1284399120481359,0.0006628609051517742,3.001332515850663e-11,False,6.842979643659822,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_07__seed_07/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_07__seed_07/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_07__seed_07/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_07__seed_07/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
394,D62_20s_seed_08,A2,D62,seed_08,LC01,LIT,窗内两台无效；与同种子同时长 A1 输入相同，另列 A1 等价行,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_08__seed_08,3.034088731260991,3.1360505444241658,11.877938192032005,5.161695697316103,3.034088731260991,3.1360505444241658,11.877938192032005,5.161695697316103,0.0,,,,,UNAVAILABLE_NOT_RETAINED,0.06324197532102943,0.00023696991991073446,3.001332515850663e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.0201661211849638,3.0728085691031364,3.199292519745195,,30.815153042741336,309.39906001091003,35901.40088368021,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.06335281618161814,0.0002376176866505375,3.001332515850663e-11,False,3.157240300968969,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_08__seed_08/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_08__seed_08/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_08__seed_08/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_08__seed_08/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
395,D61_20s_seed_08,A1等价报告,D61,seed_08,LC01,LIT,与 A2 主行同一运行；该方法两台均无效，A1 输入相同；非独立运行,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_08__seed_08,3.034088731260991,3.1360505444241658,11.877938192032005,5.161695697316103,3.034088731260991,3.1360505444241658,11.877938192032005,5.161695697316103,0.0,,,,,UNAVAILABLE_NOT_RETAINED,0.06324197532102943,0.00023696991991073446,3.001332515850663e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.0201661211849638,3.0728085691031364,3.199292519745195,,30.815153042741336,309.39906001091003,35901.40088368021,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.06335281618161814,0.0002376176866505375,3.001332515850663e-11,False,3.157240300968969,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_08__seed_08/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_08__seed_08/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_08__seed_08/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__LC01__LIT__D62_20s_seed_08__seed_08/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
396,D62_20s_seed_08,A2,D62,seed_08,EXT05C,LIT,,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_08__seed_08,15.0831553768643,2.111502075469791,11.909519880213223,27.691547410016952,15.0831553768643,2.111502075469791,11.909519880213223,27.691547410016952,0.0,,,,,UNAVAILABLE_NOT_RETAINED,0.03418409436874482,0.00010405412926672852,1.4210854715202004e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.016189467567129506,2.077317981101046,2.145686169838536,,21.18462436605781,309.39906001091003,23844.812347794694,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.03430581090430347,0.0001044471436131289,1.4210854715202004e-11,False,2.1274465249244643,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_08__seed_08/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_08__seed_08/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_08__seed_08/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__EXT05C__LIT__D62_20s_seed_08__seed_08/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
397,D62_20s_seed_08,A2,D62,seed_08,LC01-BR,LIT,改动过的 LC01；仅 A2 补充行；故障窗仅相对量测更新,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_08__seed_08,3.031448654428384,6.477205968045549,12.135817390870352,5.135431059244657,3.031448654428384,6.477205968045549,12.135817390870352,5.135431059244657,0.0,,,,,UNAVAILABLE_NOT_RETAINED,0.1349313236161556,0.0006417658984787522,3.001332515850663e-11,58014,,,,,UNAVAILABLE_NOT_RETAINED,0.020831717299375947,6.342274644429393,6.612137291661705,,71.63850704651024,309.39906001091003,78535.27938597344,0.0040099620819233905,0.00800228118891937,default_local_sphere,0.13478670810770374,0.0006403576813482914,3.001332515850663e-11,False,6.466641411995696,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_08__seed_08/eval/v3/OUTPUT/summary.json,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_08__seed_08/eval/v3/OUTPUT/EVALUATOR_CAPTURE.json,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_08__seed_08/eval/v3/OUTPUT/error_series.csv,$HX03/RUNS/BY2__LC01-BR__LIT__D62_20s_seed_08__seed_08/eval/v2/OUTPUT/EVALUATOR_CAPTURE.json
